Audio_ID,Speaker,Manx,English
skeeal 11 01 c,,Va mee maynrey dy liooar Jesarn er y fa dy row mee ayns Rhumsaa.,I was happy enough on Saturday because I was in Ramsey.
skeeal 11 01 c,,Ren mee goll dys Rhumsaa son beggan shappal as lurg shen ren mee cur shilley er my vummig.,I went (did go) to Ramsey for a little shopping and after that I visited my mum.
skeeal 11 01 c,,T'ee cummal ayns Rhumsaa as s'mie lhee cummal ayns y twoaie.,She lives in Ramsey and she likes living in the north.
skeeal 11 01 c,,Cha ren mee goll dys Rhumsaa Jedoonee er y fa dy ren mee goll dys Purt ny h-Inshey son cur shilley er my vac.,I didn't go to Ramsey on Sunday because I went to Peel to visit my son.
skeeal 11 01 c,,Er-lhiam dy vel eh maynrey dy liooar cummal ayns Purt ny h-Inshey agh s'liklee dy vel eh geearree cummal ayns Doolish er y fa dy vel eh gobbragh ayns yn smook mooar.,I reckon that he is happy enough living in Peel but it's likely that he wants to live in Douglas because he works in the Big Smoke.
skeeal 11 01 c,,V'eh yindyssagh ayns Purt ny h-Inshey Jedoonee er y fa dy row eh çheh as er y fa dy ren mee gee ram kay-riojey er y traie.,It was wonderful in Peel on Sunday because it was hot and because I ate a lot of ice-cream on the beach.
skeeal 11 01 c,,Er-lhiam dy vel kay-riojey Davison yindyssagh.,I reckon that Davison's ice-cream is wonderful.
skeeal 11 01 c,,Ta mee cummal ayns Doolish nish as s'mie lhiam cummal ayns Doolish er y fa dy vel mee shooyl dys obbyr dagh laa.,I live in Douglas now and I like living in Douglas because I walk to work each day.
skeeal 11 02 b,Adrian Cain,Er-lhiam dy jeanym goll dys Purt ny h-Inshey mairagh er y fa dy vel mee geearree cur shilley er my vummig.,I reckon that I'll go to Peel tomorrow because I want to visit my mum.
skeeal 11 02 b,Adrian Cain,"S'treisht lhiam dy bee eh braew, çheh as grianagh er y fa dy vel mee geearree goll shooyl er y traie.","I hope that it will be fine, hot and sunny because I want to go walking on the beach."
skeeal 11 02 b,Adrian Cain,S'liklee dy jeanym kionnaghey kay-riojey vanilla as lurg shen er-lhiam dy jeanym goll shappal ayns Shoprite.,It's likely that I'll buy vanilla Ice-cream and after that I reckon that I'll go shopping in Shoprite.
skeeal 11 02 b,Adrian Cain,Cha mie lhiam shappal agh er-lhiam dy bee eh braew.,I don't like shopping but I reckon that it will be fine.
skeeal 11 02 b,Adrian Cain,S'liklee dy jeanym kionnaghey ram bee as jough.,It's likely that I'll buy loads of food and drink.
skeeal 11 02 b,Adrian Cain,Oie ny vairagh er-lhiam dy jeanym goll dys yn Albert ayns Purt le Moirrey son jough.,Tomorrow night I reckon that I'll go to the Albert in Port St. Mary for a drink.
skeeal 11 02 b,Adrian Cain,S'mie lhiam goll dys yn Rovers ayns Doolish nish as reesht agh er-lhiam dy vel eh beggan danjeyragh goll son jough ayns Doolish agh ta mee shickyr dy bee eh braew yindyssagh ayns Purt le Moirrey.,I like going to the Rovers in Douglas now and again but I reckon that it is a little dangerous going for a drink in Douglas but I am certain that it will be wonderfully fine in Port St. Mary.
skeeal 11 02 b,Adrian Cain,S'mie lhiam Doolish as Purt ny h-Inshey agh share lhiam Purt le Moirrey er y fa dy vel eh aalin.,I like Douglas and Peel but I prefer Port St. Mary because it is beautiful.
skeeal 11 02 c,,Er-lhiam dy jeanym goll dys Purt ny h-Inshey mairagh er y fa dy vel mee geearree cur shilley er my vummig.,I reckon that I'll go to Peel tomorrow because I want to visit my mum.
skeeal 11 02 c,,"S'treisht lhiam dy bee eh braew, çheh as grianagh er y fa dy vel mee geearree goll shooyl er y traie.","I hope that it will be fine, hot and sunny because I want to go walking on the beach."
skeeal 11 02 c,,S'liklee dy jeanym kionnaghey kay-riojey vanilla as lurg shen er-lhiam dy jeanym goll shappal ayns Shoprite.,It's likely that I'll buy vanilla Ice-cream and after that I reckon that I'll go shopping in Shoprite.
skeeal 11 02 c,,Cha mie lhiam shappal agh er-lhiam dy bee eh braew.,I don't like shopping but I reckon that it will be fine.
skeeal 11 02 c,,S'liklee dy jeanym kionnaghey ram bee as jough.,It's likely that I'll buy loads of food and drink.
skeeal 11 02 c,,Oie ny vairagh er-lhiam dy jeanym goll dys yn Albert ayns Purt le Moirrey son jough.,Tomorrow night I reckon that I'll go to the Albert in Port St. Mary for a drink.
skeeal 11 02 c,,S'mie lhiam goll dys yn Rovers ayns Doolish nish as reesht agh er-lhiam dy vel eh beggan danjeyragh goll son jough ayns Doolish agh ta mee shickyr dy bee eh braew yindyssagh ayns Purt le Moirrey.,I like going to the Rovers in Douglas now and again but I reckon that it is a little dangerous going for a drink in Douglas but I am certain that it will be wonderfully fine in Port St. Mary.
skeeal 11 02 c,,S'mie lhiam Doolish as Purt ny h-Inshey agh share lhiam Purt le Moirrey er y fa dy vel eh aalin.,I like Douglas and Peel but I prefer Port St. Mary because it is beautiful.
skeeal 12 01,Adrian Cain,Ta mee beggan tarroogh nish agh shegin dou goll dys Doolish fastyr jiu.,I am a little busy now but I have to go to Douglas this afternoon.
skeeal 12 01,Adrian Cain,Cha nel mee geearree goll dys shen agh shegin dou cur shilley er my charrey ta cummal ayns Doolish.,I don't want to go there but I have to visit my friend who lives in Douglas.
skeeal 12 01,Adrian Cain,Ta'n ennym er my charrey Bob as t'eh gobbragh ayns Straid Athol.,My friend's name is Bob and he works in Athol Street.
skeeal 12 01,Adrian Cain,Shegin da Bob gobbragh moghrey jiu agh cha nel eh gobbragh fastyr jiu as myr shen neeym meeteil rish son caffee boayl ennagh ayns Doolish.,Bob has to work this morning but he isn't working this afternoon and therefore I'll meet him for a coffee some place in Douglas.
skeeal 12 01,Adrian Cain,Cha nel my ghleashtan gobbragh feer vie as myr shen shegin dou goll er y varroose dys Doolish.,My car isn't working very well and therefore I have to go on the bus to Douglas.
skeeal 12 01,Adrian Cain,S'mie lhiam goll er y varroose nish as reesht agh share lhiam goll er y traen.,I like going on the bus now and again but I prefer going on the train.
skeeal 12 01,Adrian Cain,"Ansherbee, s'liklee dy jeanym meeteil rish my charrey ayns thie-bee faagys da'n stad barroose.","Anyway, it's likely that I will meet my friend in a restaurant near to the bus stop."
skeeal 12 01,Adrian Cain,"Mairagh, shegin dou goll dys Rhumsaa son çhaglym.",Tomorrow I have to go to Ramsey for a meeting.
skeeal 12 01,Adrian Cain,Cha nel mee geearree goll er y fa dy vel yn çhaglym ec nuy sy voghrey.,I don't want to go because the meeting is at nine in the morning.
skeeal 12 01,Adrian Cain,Myr shen shegin dou girree seose mysh shiaght as gee my anjeeal.,Therefore I have to get up about seven and eat my breakfast.
skeeal 12 01,Adrian Cain,S'treisht lhiam dy bee my ghleashtan braew fastyr jiu er y fa nagh vel mee geearree goll er y varroose dys Rhumsaa as er-lhiam dy bee taksee deyr agglagh.,I hope that my car will be fine this afternoon because I don't want to go on the bus to Ramsey and I reckon that a taxi will be terribly expensive.
skeeal 12 01,Adrian Cain,Lurg yn çhaglym ayns Rhumsaa shegin dou goll back dys obbyr as lurg shen shegin dou goll shappal.,After the meeting in Ramsey I have to go back to work and after that I have to go shopping.
skeeal 12 01,Adrian Cain,Shegin dou kionnaghey ram stoo son giense my vac Jesarn.,I have to buy loads of things for my son's party on Saturday.
skeeal 12 01,Adrian Cain,S'treisht lhiam dy bee eh braew as grianagh.,I hope it will be fine and sunny.
skeeal 12 03,,Ta mee beggan tarroogh nish agh shegin dou goll dys Doolish fastyr jiu.,I am a little busy now but I have to go to Douglas this afternoon.
skeeal 12 03,,Cha nel mee geearree goll dys shen agh shegin dou cur shilley er my charrey ta cummal ayns Doolish.,I don't want to go there but I have to visit my friend who lives in Douglas.
skeeal 12 03,,Ta'n ennym er my charrey Bob as t'eh gobbragh ayns Straid Athol.,My friend's name is Bob and he works in Athol Street.
skeeal 12 03,,Shegin da Bob gobbragh moghrey jiu agh cha nel eh gobbragh fastyr jiu as myr shen neeym meeteil rish son caffee boayl ennagh ayns Doolish.,Bob has to work this morning but he isn't working this afternoon and therefore I'll meet him for a coffee some place in Douglas.
skeeal 12 03,,Cha nel my ghleashtan gobbragh feer vie as myr shen shegin dou goll er y varroose dys Doolish.,My car isn't working very well and therefore I have to go on the bus to Douglas.
skeeal 12 03,,S'mie lhiam goll er y varroose nish as reesht agh share lhiam goll er y traen.,I like going on the bus now and again but I prefer going on the train.
skeeal 12 03,,"Ansherbee, s'liklee dy jeanym meeteil rish my charrey ayns thie-bee faagys da'n stad barroose.","Anyway, it's likely that I will meet my friend in a restaurant near to the bus stop."
skeeal 12 03,,"Mairagh, shegin dou goll dys Rhumsaa son çhaglym.",Tomorrow I have to go to Ramsey for a meeting.
skeeal 12 03,,Cha nel mee geearree goll er y fa dy vel yn çhaglym ec nuy sy voghrey.,I don't want to go because the meeting is at nine in the morning.
skeeal 12 03,,Myr shen shegin dou girree seose mysh shiaght as gee my anjeeal.,Therefore I have to get up about seven and eat my breakfast.
skeeal 12 03,,S'treisht lhiam dy bee my ghleashtan braew fastyr jiu er y fa nagh vel mee geearree goll er y varroose dys Rhumsaa as er-lhiam dy bee taksee deyr agglagh.,I hope that my car will be fine this afternoon because I don't want to go on the bus to Ramsey and I reckon that a taxi will be terribly expensive.
skeeal 12 03,,Lurg yn çhaglym ayns Rhumsaa shegin dou goll back dys obbyr as lurg shen shegin dou goll shappal.,After the meeting in Ramsey I have to go back to work and after that I have to go shopping.
skeeal 12 03,,Shegin dou kionnaghey ram stoo son giense my vac Jesarn.,I have to buy loads of things for my son's party on Saturday.
skeeal 12 03,,S'treisht lhiam dy bee eh braew as grianagh.,I hope it will be fine and sunny.
skeeal 13 01,Adrian Cain,Jeheiney ren mee gynsaghey Gaelg ec yn Thie-tashtee ayns Doolish.,
skeeal 13 01,Adrian Cain,Va mee ec yn thie-tashtee eddyr daa-yeig as jees as lurg shen ren mee goll dys thie my charrey.,
skeeal 13 01,Adrian Cain,Ren mee loayrt rish my charrey rish tammylt as lurg shen ren mee gimman dys Tesco.,
skeeal 13 01,Adrian Cain,Cha mie lhiam Tesco as cha mie lhiam shappal ayns Tesco agh ren mee shappal ayns Tesco er y fa dy row mee ayns Doolish.,
skeeal 13 01,Adrian Cain,Ren mee fakin carrey elley ayns Tesco as ren mee kionnaghey ram bee as jough.,
skeeal 13 01,Adrian Cain,Lurg shen ren mee gimman dy valley as va mee erash ayns Purt le Moirrey mysh kiare.,
skeeal 13 01,Adrian Cain,Ren mee gobbraghey son tammylt er my cho-earrooder as mysh queig ren mee goll dys yn oik-postagh.,
skeeal 13 01,Adrian Cain,Ren mee cur shilley er my vummig as ren mee shooyl dy valley.,
skeeal 13 01,Adrian Cain,Cha ren mee monney oie Jeheiney.,
skeeal 13 01,Adrian Cain,Cha ren mee fakin monney er yn çhellveeish er y fa dy row mee skee agglagh as ren mee goll dy lhie mysh jeih.,
skeeal 13 01,Adrian Cain,Moghrey Jesarn ren mee girree mysh shiaght as mysh jeih ren mee çhellvaney er my charrey ta cummal ayns Rhumsaa.,
skeeal 13 01,Adrian Cain,Cha nee Manninagh eshyn agh s’mie lesh cummal as gobbraghey ayns Rhumsaa.,
skeeal 13 01,Adrian Cain,By vie lhiam cur shilley er ayns shiaghtin.,
skeeal 13 01,Adrian Cain,"Mysh nane-jeig ren shin (mish, my ven as my vac) shooyl dys Purt Çhiarn.",
skeeal 13 01,Adrian Cain,Ren shin goll dys yn thie-bee noa er y çhooylaghan.,
skeeal 13 01,Adrian Cain,Ren mee gee awree-eeast as v’eh yindyssagh.,
skeeal 13 01,Adrian Cain,Lurg shen ren shin shooyl dys Shoprite as ren mee kionnaghey stoo son my vummig.,
skeeal 13 01,Adrian Cain,Ren shin shooyl dy valley as oie Jesarn ren mee coagyrey curree braddan.,
skeeal 13 01,Adrian Cain,V’eh yindyssagh.,
skeeal 13 01,Adrian Cain,Ren mee goll dys yn Albert son jough ny jees ec nuy.,
skeeal 13 01,Adrian Cain,Va kiaull yindyssagh ayn.,
skeeal 13 01,Adrian Cain,S’mie lhiam geaishtagh rish kiaull Manninagh agh cha noddym cloie eh feer vie.,
skeeal 13 01,Adrian Cain,Ren mee giu Campari as ren my charrey kionnaghey Campari elley er my hon.,
skeeal 13 01,Adrian Cain,Ren mee loayrt Gaelg rish caarjyn as va mee maynrey dy liooar.,
skeeal 13 01,Adrian Cain,V’eh feer vie agh va mee beggan skee as ren mee goll dy lieh mysh nane-jeig.,
skeeal 13 01,Adrian Cain,Cha row mee scooyrit agh er-lhiam dy row ram sleih elley scooyrit.,
skeeal 13 01,Adrian Cain,Moghrey Jedoonee ren mee girree mysh shiaght.,
skeeal 13 01,Adrian Cain,Ren mee jeeaghyn er bluckan coshey er iPlayer moghrey Jedoonee as mysh jeih ren shin shooyl dys Creneash.,
skeeal 13 01,Adrian Cain,She laa braew v’ayn agh v’eh beggan feayr.,
skeeal 13 01,Adrian Cain,Va ram sleih ayns Creneash agh cha ren shin tannaghtyn foddey.,
skeeal 13 01,Adrian Cain,Lurg Creneash ren shin shooyl sheese yn Darrag as ren shin fakin shenn thie Nigel Mansell.,
skeeal 13 01,Adrian Cain,T’eh agglagh.,
skeeal 13 01,Adrian Cain,Va shin erash ec my hie mysh daa-yeig as ren shin gee tooilley curree braddan.,
skeeal 13 01,Adrian Cain,"Ren mee fakin yn Simpsons as ren mee cadley beggan as lurg shen ren goll shooyl marish my vac, Orry.",
skeeal 13 01,Adrian Cain,Ren Orry cadley...bwooise da Jee.,
skeeal 13 01,Adrian Cain,Va mee erash ec my hie mysh kiare as ren mee gobbraghey beggan as ec queig ren mee coagyrey pieyn Linda McCartney lesh praasyn as lossreeyn.,
skeeal 13 01,Adrian Cain,V’eh mie dy liooar agh cha row eh cho mie as curree braddan.,
skeeal 13 01,Adrian Cain,Oie Jeheiney cha ren mee monney.,
skeeal 13 01,Adrian Cain,Ren mee surfal beggan er yn eddyr-voggyl agh lurg shen ren mee goll dy lhie mysh jeih er yn oyr dy row mee skee agglagh as ren mee cadley gollrish babban.,
skeeal 13 03,Adrian Cain,Jeheiney ren mee gynsaghey Gaelg ec yn Thie-tashtee ayns Doolish.,
skeeal 13 03,Adrian Cain,Va mee ec yn thie-tashtee eddyr daa-yeig as jees as lurg shen ren mee goll dys thie my charrey.,
skeeal 13 03,Adrian Cain,Ren mee loayrt rish my charrey rish tammylt as lurg shen ren mee gimman dys Tesco.,
skeeal 13 03,Adrian Cain,Cha mie lhiam Tesco as cha mie lhiam shappal ayns Tesco agh ren mee shappal ayns Tesco er y fa dy row mee ayns Doolish.,
skeeal 13 03,Adrian Cain,Ren mee fakin carrey elley ayns Tesco as ren mee kionnaghey ram bee as jough.,
skeeal 13 03,Adrian Cain,Lurg shen ren mee gimman dy valley as va mee erash ayns Purt le Moirrey mysh kiare.,
skeeal 13 03,Adrian Cain,Ren mee gobbraghey son tammylt er my cho-earrooder as mysh queig ren mee goll dys yn oik-postagh.,
skeeal 13 03,Adrian Cain,Ren mee cur shilley er my vummig as ren mee shooyl dy valley.,
skeeal 13 03,Adrian Cain,Cha ren mee monney oie Jeheiney.,
skeeal 13 03,Adrian Cain,Cha ren mee fakin monney er yn çhellveeish er y fa dy row mee skee agglagh as ren mee goll dy lhie mysh jeih.,
skeeal 13 03,Adrian Cain,Moghrey Jesarn ren mee girree mysh shiaght as mysh jeih ren mee çhellvaney er my charrey ta cummal ayns Rhumsaa.,
skeeal 13 03,Adrian Cain,Cha nee Manninagh eshyn agh s’mie lesh cummal as gobbraghey ayns Rhumsaa.,
skeeal 13 03,Adrian Cain,By vie lhiam cur shilley er ayns shiaghtin.,
skeeal 13 03,Adrian Cain,"Mysh nane-jeig ren shin (mish, my ven as my vac) shooyl dys Purt Çhiarn.",
skeeal 13 03,Adrian Cain,Ren shin goll dys yn thie-bee noa er y çhooylaghan.,
skeeal 13 03,Adrian Cain,Ren mee gee awree-eeast as v’eh yindyssagh.,
skeeal 13 03,Adrian Cain,Lurg shen ren shin shooyl dys Shoprite as ren mee kionnaghey stoo son my vummig.,
skeeal 13 03,Adrian Cain,Ren shin shooyl dy valley as oie Jesarn ren mee coagyrey curree braddan.,
skeeal 13 03,Adrian Cain,V’eh yindyssagh.,
skeeal 13 03,Adrian Cain,Ren mee goll dys yn Albert son jough ny jees ec nuy.,
skeeal 13 03,Adrian Cain,Va kiaull yindyssagh ayn.,
skeeal 13 03,Adrian Cain,S’mie lhiam geaishtagh rish kiaull Manninagh agh cha noddym cloie eh feer vie.,
skeeal 13 03,Adrian Cain,Ren mee giu Campari as ren my charrey kionnaghey Campari elley er my hon.,
skeeal 13 03,Adrian Cain,Ren mee loayrt Gaelg rish caarjyn as va mee maynrey dy liooar.,
skeeal 13 03,Adrian Cain,V’eh feer vie agh va mee beggan skee as ren mee goll dy lieh mysh nane-jeig.,
skeeal 13 03,Adrian Cain,Cha row mee scooyrit agh er-lhiam dy row ram sleih elley scooyrit.,
skeeal 13 03,Adrian Cain,Moghrey Jedoonee ren mee girree mysh shiaght.,
skeeal 13 03,Adrian Cain,Ren mee jeeaghyn er bluckan coshey er iPlayer moghrey Jedoonee as mysh jeih ren shin shooyl dys Creneash.,
skeeal 13 03,Adrian Cain,She laa braew v’ayn agh v’eh beggan feayr.,
skeeal 13 03,Adrian Cain,Va ram sleih ayns Creneash agh cha ren shin tannaghtyn foddey.,
skeeal 13 03,Adrian Cain,Lurg Creneash ren shin shooyl sheese yn Darrag as ren shin fakin shenn thie Nigel Mansell.,
skeeal 13 03,Adrian Cain,T’eh agglagh.,
skeeal 13 03,Adrian Cain,Va shin erash ec my hie mysh daa-yeig as ren shin gee tooilley curree braddan.,
skeeal 13 03,Adrian Cain,"Ren mee fakin yn Simpsons as ren mee cadley beggan as lurg shen ren goll shooyl marish my vac, Orry.",
skeeal 13 03,Adrian Cain,Ren Orry cadley...bwooise da Jee.,
skeeal 13 03,Adrian Cain,Va mee erash ec my hie mysh kiare as ren mee gobbraghey beggan as ec queig ren mee coagyrey pieyn Linda McCartney lesh praasyn as lossreeyn.,
skeeal 13 03,Adrian Cain,V’eh mie dy liooar agh cha row eh cho mie as curree braddan.,
skeeal 13 03,Adrian Cain,Oie Jeheiney cha ren mee monney.,
skeeal 13 03,Adrian Cain,Ren mee surfal beggan er yn eddyr-voggyl agh lurg shen ren mee goll dy lhie mysh jeih er yn oyr dy row mee skee agglagh as ren mee cadley gollrish babban.,
skeeal 14,Adrian Cain,Muc Mucyn Ta mucyn cummal ayns muclagh.,
skeeal 14,Adrian Cain,Keyrrey Kirree Ny Kirree fo niaghtey.,
skeeal 14,Adrian Cain,Moddey Moddee Cronk y voddee.,
skeeal 14,Adrian Cain,Kayt Kiyt Stubbin = kayt gyn famman.,
skeeal 14,Adrian Cain,Booa Booaghyn Creg na baa.,
skeeal 14,Adrian Cain,Tarroo Terriu Vel oo credjal ayns Tarroo ushtey?,
skeeal 14,Adrian Cain,Cabbyl Cabbil Cha nel cabbyl cummal ayns Cabbal.,
skeeal 14,Adrian Cain,Loaghtan Ta ram loaghtan cummal ayns Creneash.,
skeeal 14,Adrian Cain,Ushag Ushagyn Raad ny foillan.,
skeeal 14,Adrian Cain,Eeast Ta eeast cummal ayns y cheayn.,
skeeal 14,Adrian Cain,Ta Perkin as Gobbag Vooar cummal ayns y cheayn.,
skeeal 14,Adrian Cain,Shellan Shellanyn Mie lhiat mill Manninagh?,
skeeal 14,Adrian Cain,Thunnag Thunnagyn S'mie lesh thunnagyn arran.,
skeeal 14,Adrian Cain,Raun Raunyn Gob ny rauney.,
skeeal 14,Adrian Cain,"Mie lhiat gee partan, gimmagh as roagan?",
skeeal 14,Adrian Cain,Biggin Vel oo geearree biggin?,
skeeal 14,Adrian Cain,"Cre t'ou geearree son biggin: Lugh, conning, rannag ny ard-nieu?",
skeeal 14,Adrian Cain,Cre ta cummal ayns magher?,
skeeal 14,Adrian Cain,Vel oo geearree cummal stubbin?,
skeeal 14,Adrian Cain,Cre share lhiat: Kiyt na moddee?,
skeeal 14,Adrian Cain,Mie lhiat shooyl er Raad ny Foillan?,
skeeal 14,Adrian Cain,Mie lhiat gee feill?,
skeeal 14,Adrian Cain,Vel oo cummal gollrish muc ayns muclagh?,
skeeal 14,Adrian Cain,Ren oo rieau markiagh cabbyl?,
skeeal 14,Adrian Cain,Mie lhiat bainney baa?,
skeeal 14,Adrian Cain,Cre yinnagh oo fakin ec yn Cheyllys?,
skeeal 15 01,Adrian Cain,Shegin dou goll dys yn jiass mairagh.,I have to go to the south tomorrow.
skeeal 15 01,Adrian Cain,S'mie lhiam yn jiass as shione dou dy mie eh agh shegin dou goll dys Grenaby as cha nel mee shickyr c'raad ta shen.,I like the south and I know it very well but I have to go to Grenaby and I am not certain where that is.
skeeal 15 01,Adrian Cain,S'liklee dy vel eh faagys da Ronague agh cha nel mee shickyr c'raad ta Ronague noadyr.,It's likely that it is near to Ronague but I am not certain where Ronague is either.
skeeal 15 01,Adrian Cain,"Ansherbee, neeym gimman dys yn jiass moghrey mairagh mysh nuy.","Anyway, I'll drive to the south tomorrow morning about nine."
skeeal 15 01,Adrian Cain,S'liklee dy jeanym goll dys thie my vummig hoshiaght.,It's likely that I'll go to my mum's house initially.
skeeal 15 01,Adrian Cain,T'ee cummal ayns Ballabeg nish as bee fys eck c'raad ta Grenaby.,She lives in Ballabeg now and she will know where Grenaby is.
skeeal 15 01,Adrian Cain,Ta mee cummal ayns y twoaie as s'mie lhiam yn twoaie.,I live in the north and I like living in the north.
skeeal 15 01,Adrian Cain,Shione dou yn twoaie feer vie as ta mee maynrey cummal ayns shoh.,I know the north very well and I am happy living here.
skeeal 15 01,Adrian Cain,Ta my charrey Jonee cummal faagys dou nish as s'mie lhiam goll magh marish Jonee nish as reesht son shooyl.,My friend Jonee lives near to me now and I like going out with Jonee now and again for a walk.
skeeal 15 01,Adrian Cain,Ta my vraar Bobby foast cummal ayns y jiass as t'eh cummal faagys da thie my vummig.,My brother Bobby still lives in the south and he lives near to my mum's house.
skeeal 15 01,Adrian Cain,S'liklee nagh jeanym fakin Bobby mairagh agh er-lhiam dy jeanym cur shilley er ec y jerrey shiaghtin.,It's likely that I'll not see Bobby tomorrow but I reckon that I'll visit him at the weekend.
skeeal 15 01,Adrian Cain,S'mie lhiam my vraar as s'mie lhiam loayrt rish mychione Mannin.,I like my brother and I like speaking to him about the Isle of Man.
skeeal 15 01,Adrian Cain,T'eh toiggal ram stoo mychione Mannin agh nish as reesht foddee eh loayrt as loayrt as loayrt.,He understands a lot of stuff about Mannin but now and again he can speak and speak and speak.
skeeal 15 01,Adrian Cain,Ta mee feer vaynrey nagh vel mee cummal feer faagys da!,I am very happy that I don't live very near to him.
skeeal 15 03,,Shegin dou goll dys yn jiass mairagh.,I have to go to the south tomorrow.
skeeal 15 03,,S'mie lhiam yn jiass as shione dou dy mie eh agh shegin dou goll dys Grenaby as cha nel mee shickyr c'raad ta shen.,I like the south and I know it very well but I have to go to Grenaby and I am not certain where that is.
skeeal 15 03,,S'liklee dy vel eh faagys da Ronague agh cha nel mee shickyr c'raad ta Ronague noadyr.,It's likely that it is near to Ronague but I am not certain where Ronague is either.
skeeal 15 03,,"Ansherbee, neeym gimman dys yn jiass moghrey mairagh mysh nuy.","Anyway, I'll drive to the south tomorrow morning about nine."
skeeal 15 03,,S'liklee dy jeanym goll dys thie my vummig hoshiaght.,It's likely that I'll go to my mum's house initially.
skeeal 15 03,,T'ee cummal ayns Ballabeg nish as bee fys eck c'raad ta Grenaby.,She lives in Ballabeg now and she will know where Grenaby is.
skeeal 15 03,,Ta mee cummal ayns y twoaie as s'mie lhiam yn twoaie.,I live in the north and I like living in the north.
skeeal 15 03,,Shione dou yn twoaie feer vie as ta mee maynrey cummal ayns shoh.,I know the north very well and I am happy living here.
skeeal 15 03,,Ta my charrey Jonee cummal faagys dou nish as s'mie lhiam goll magh marish Jonee nish as reesht son shooyl.,My friend Jonee lives near to me now and I like going out with Jonee now and again for a walk.
skeeal 15 03,,Ta my vraar Bobby foast cummal ayns y jiass as t'eh cummal faagys da thie my vummig.,My brother Bobby still lives in the south and he lives near to my mum's house.
skeeal 15 03,,S'liklee nagh jeanym fakin Bobby mairagh agh er-lhiam dy jeanym cur shilley er ec y jerrey shiaghtin.,It's likely that I'll not see Bobby tomorrow but I reckon that I'll visit him at the weekend.
skeeal 15 03,,S'mie lhiam my vraar as s'mie lhiam loayrt rish mychione Mannin.,I like my brother and I like speaking to him about the Isle of Man.
skeeal 15 03,,T'eh toiggal ram stoo mychione Mannin agh nish as reesht foddee eh loayrt as loayrt as loayrt.,He understands a lot of stuff about Mannin but now and again he can speak and speak and speak.
skeeal 15 03,,Ta mee feer vaynrey nagh vel mee cummal feer faagys da!,I am very happy that I don't live very near to him.
skeeal 16 01,Adrian Cain,Va mee ayns Rhumsaa Jesarn.,I was in Ramsey on Saturday.
skeeal 16 01,Adrian Cain,S'mie lhiam Rhumsaa agh er-lhiam dy vel Purt le Moirrey ny share.,I like Ramsey but I reckon that Port St. Mary is better.
skeeal 16 01,Adrian Cain,Ta mee shickyr dy vel Purt le Moirrey ny smoo aalin na Rhumsaa as s'liklee dy vel eh ny sloo dangeyragh na Rhumsaa ec y jerrey shiaghtin.,I am certain that Port St. Mary is more beautiful than Ramsey and it's likely that it is less dangerous than Ramsey at the weekend.
skeeal 16 01,Adrian Cain,Ta mee toiggal dy vel Rhumsaa ny smoo na Purt le Moirrey as dy vel ny smoo shappyn ayns Rhumsaa na ayns y phurt agh ta mee credjal dy vel yn sleih ayns y jiass ny smoo kenjal na'n sleih ayns y twoaie.,I understand that Ramsey is bigger than Port St. Mary and that there are more shops in Ramsey than in the port but I believe that the people in the south are kinder than the people in the north.
skeeal 16 01,Adrian Cain,Gyn dooyt erbee ta'n sleih ayns Rhumsaa foddey smoo quaagh na'n sleih ayns Purt le Moirrey as yn jiass.,Without a doubt the people in Ramsey are far stranger than the people in Port St. Mary and the south.
skeeal 16 01,Adrian Cain,Ren mee fakin Jonee ayns Rhumsaa as t'ee beggan quaagh er y fa dy vel ee smooinaghtyn dy vel Rhumsaa ny share na Purt le Moirrey.,I saw Jonee in Ramsey and she is a little strange because she thinks that Ramsey is better than Port St. Mary.
skeeal 16 01,Adrian Cain,T'ee smooinaghtyn dy vel yn emshyr ny smoo çheh ayns Rhumsaa na ayns y jiass as t'ee smooinaghtyn dy vel ny smoo goll er ayns y twoaie.,She thinks that the weather is hotter in Ramsey than in the south and she thinks that there is more going on in the north.
skeeal 16 01,Adrian Cain,S'liklee dy vel ee kiart agh share lhiam yn jiass.,It's likely that she is right but I prefer the south.
skeeal 16 01,Adrian Cain,"Foddee, dy vel yn emshyr ny share sy twoaie as s'liklee dy vel yn sleih ayns y twoaie ny smoo berçhagh na'n sleih ta cummal sy jiass.",Perhaps the weather is better in the north and it's likely that the people in the north are richer than the people that live in the south.
skeeal 16 01,Adrian Cain,Agh ta mee maynrey dy vel mee cummal ayns y jiass er y fa dy vel mee beaghey faagys da my chaarjyn as er y fa dy vel mee cummal faagys da'n Albert.,But I am happy that I live in the south because I am living near to my friends and because I live near to the Albert.
skeeal 16 01,Adrian Cain,Ta'n Albert ny share na thie-lhionney erbee ayns Rhumsaa.,The Albert is better than any pub in Ramsey.
skeeal 16 01,Adrian Cain,She Purt le Moirrey yn boayl share ayns Mannin...dy jarroo...she Purt le Moirrey yn boayl share sy theihll as she yn Albert yn thie-lhionney share sy theihll.....cre er-lhiat?,Port St. Mary is the best place in Mannin...indeed...Port St. Mary is the best place in the world and the Albert is the best pub in the world...what do you reckon?
skeeal 16 03,,Va mee ayns Rhumsaa Jesarn.,I was in Ramsey on Saturday.
skeeal 16 03,,S'mie lhiam Rhumsaa agh er-lhiam dy vel Purt le Moirrey ny share.,I like Ramsey but I reckon that Port St. Mary is better.
