Filename,Manx,English
DP_04,"Oh, quoi elley? Well, lhig dou smooinaghtyn. sy brastyl ain va Davey Fisher ayn, as Davey Burns, as Davey Quillin â€“ 'Wavey' - as Fiona, as va kuse dy leih elley.","Oh, who else? Well, let me think. In our class there was Davey Fisher, and Davey Burns, and Davey Quilley â€“ 'Wavey' â€“ and Fiona, and a few other people."
DP_04,"Oh, Bobby Bob. As Paaie. As v'ad ooilley sy vrastyl cheddin.","Oh, Bobby Bob. And Peggy. And they were all in the same class."
DP_04,"Gow my leshtal, cha row Bobby ayn, va Bobby sy vrastyl roish shen.","Sorry, Bobby wasn't there, Bobby was in the class before that."
DP_04,"Va shen nuy cheead jeig daa yeig as tree feed, er lhiam's dy row.","That was nineteen seventy two, I think it was."
DP_04,Foddee blein ny ghaa eddyr.,Maybe a year or two between.
DP_04,B'ione dhyt Doolish y Karagher?,Did you know Douglas Faragher?
DP_04,"Oh, va. Va enney aym's er. Va Doolish- she dooinney agglagh v'eh.","Oh, yes. I knew him. Douglas was- he was a terrible man."
DP_04,"Oh, va skeealyn- tra v'eh prowal gynsaghey yn Gaelg dooin, as v'eh just ginsh skeealyn.","Oh the stories- when he was trying to teach us Manx, and he was just telling stories."
DP_04,"Cha row eh son gynsaghey monney dooys, v'eh just loayrt skeealyn, shen ooilley.","He wasn't for teaching us much, he would just speak stories, that's all."
DP_04,"Ginsh skeealyn. V'eh. As va eshyn as Quillin, v'ad nyn neesht jeu loayrt ry cheilley, as va shen yn jerrey jeh'n lessoon, ghooinney.","Telling stories. Yeah. And him and Quillin, both of them would talk together, and that was the end of the lesson, man."
DP_04,Mie dy liooar. Ta reddyn goll dy mie nish ansherbee.,OK. Things are going well now anyway.
DP_04,"Oh, ta. Ta mee credjal shen.","Oh, yeah. I believe so."
DP_04,Ayns ny laghyn shen cha row eer yn lheid myr shen. Scoillyn gaelgagh.,In those days there wasn't even anything like that. Manx schools.
DP_04,"Oh, Shee bannee mee! Yn Bunscoill.","Oh, God bless me! The Manx school."
DP_04,Cha row shin eer smooinaghtyn mychione lheid myr shen ayns ny laghyn shen.,We weren't even thinking about the like of that in those days.
DP_04,As geddyn argid veih'n reiltys neesht.,And getting money from the government too.
DP_04,Ec yn traa t'ayn ansherbee!,At the moment anyway!
DP_04,"Startaghyn mooarey, ghooinney!","Big jobs, man!"
DP_04,"Oh aye, yeah. Gyn dooyt erbee. T'eh feer vie, nagh vel. Mie dy liooar.","Oh aye, yeah. No doubt. It's very good, isn't it. OK."
DP_04,"Ooilley pooar gys yn uillin, ghooinney!","All power to your elbow, man!"
DP_04,"Cre'n sorch reddyn s'mie lhiat jannoo ayns yn traa seyr ayd nish, ghooinney? Vel oo just gobbraghey ayns y gharey, son yn chooid smoo?","What sort of things do you like to do in your free time now, man? Do you just work in the garden, mostly?"
DP_04,"Well, she. sy tourey t'eh kiart dy liooar, as sy geurey cha nel eh feeu goll magh. S'mie lhiam paintal.","Well, yeah. In the summer it's alright, and in the winter it's not worth going out. I like to paint."
DP_04,"Oh, mie dy liooar.","Oh, OK."
DP_04,"Cha nel mee feer vie, t'ou toiggal. sy geurey ta mee lheid myr shen.","I'm not very good, you know. In the winter I do that kind of thing."
DP_04,"As b'vie my charrey Linda as mee hene, b'vie lhien shooyl mygeayrt yn Ellan, tra ta'n emshir cooie, t'ou toiggal.","And my friend Linda and me, we like to walk around the Island, when the weather is fine, you know."
DP_04,Ooilley mygeayrt ny sleityn as yn lheid.,All around the mountains and the like.
DP_04,"C'raad share lhiat shooyl, ghooinney?","Where do you prefer to walk, man?"
DP_04,C'red?,Eh?
DP_04,C'raad share lhiat shooyl? Ayns y jiass?,Where do you prefer to walk? In the south?
DP_04,"Ayns y jiass. Aye, share lhiam yn jiass. Ooilley mygeayrt yn Sloc as Fleshwick as lheid myr shen.","In the south. Aye, I prefer the south. All around the Sloc and Fleshwick and the like."
DP_04,"Ooilley mygeayrt yn voayl. Agh yn jiass, s'mie lhiam yn jiass. As mygeayrt ny Chasm neesht.","All around the place. But the south, I like the south. And around the Chasms too."
DP_04,R'ou rieau goll magh shelg conneeyn?,Did you ever go out hunting rabbits?
DP_04,Va mee my helgeyr ayns ny bleeantyn goll shaghey.,I was a hunter in years passed.
DP_04,"Dreill mee ferradyn, as va coo aym's as moddey tarroo neesht.","I kept ferrets, and I had a hound and a bulldog too."
DP_04,"Bunnys dagh kione shiaghtin va mish as my chaarjyn goll magh er y twoaie wooar, t'ou toiggal, er yn oyr va smoo conneeyn er y twoaie wooar, as v'ad s'aasey dy reuyrey ad ass y thalloo er yn oyr v'an thalloo ooilley geayney, t'ou toiggal, as v'eh aashagh dy liooar.","Almost every weekend me and my friend would go out in the north, you know, because there were more rabbits in the north, and they were easier to dig them out of the ground because the ground was all green, you understand, and it was fairly easy."
DP_04,Ta rouyr creggyn ayn sy jiass.,There are too many rocks in the south.
DP_04,"Ansherbee, va shin cliaghtey goll magh er ny mwaaee neesht lesh londeyr as coo syn oie, tra va'n dorraghys ayn.","Anyway, we used to go out after hares too with a lantern and a dog in the night, when it was dark."
DP_04,"Va. Hooar mee ram argid veue. Conneeyn, she.","Yeah. I got a lot of money from them. Rabbits, yeah."
DP_04,R'ou creck ooilley ny conneeyn?,Did you sell all the rabbits?
DP_04,"Va shin creck ad sy chapp, t'ou toiggal.","We sold them in the shop, you know."
DP_04,Va mee gobbraghey sy chapp butÃ§hoorys.,I was working in the butcher's shop.
DP_04,"Va fer ayn, as v'eh cliaghtey cheet un cheayrt sy vlein, as v'eh geddyn ooilley ny crackanyn.","There was a man, and he used to come once a year, and he would get all the skins."
DP_04,As cha s'aym's c'red v'eh jannoo lesh ny crackanyn.,And I don't know what he was doing with the skins.
DP_04,As v'eh orrin chirmaghey yn crackan.,And we had to dry the skin.
DP_04,"V'ad cur sollan as ollym- v'ad rubbal sollan as ollym ayndaue dy hirmaghey ad, as eisht croghey ad syn aer, as v'ad geddyn chirrym, as eisht cur ad ayns sack.","They would put salt and alum- they'd rub salt and alum in them to dry them, and then hang them in the air, and they would dry out, and then put them in a sack."
DP_04,"As v'eh cheet, as va shin geddyn skillin y pheesh er nyn son.","And he'd come, and we would get a shilling a piece for them."
DP_04,"As foddee- well, cheayll mee, cha nel mee shickyr my ta kiart ny dyn, agh cheayll mee dy row ooilley ny crackanyn goll ersooyl gys Sostyn as v'ad jannoo laueyn assdaue.","And maybe- well, I heard, I'm not sure if it's right or not, but I heard that all the skins went away to England, and they made gloves from them."
DP_04,Vel shen yn fockle son gloves?,Is that the word for gloves?
DP_04,"Laueanyn, yeah.","Gloves, yeah."
DP_04,Laueanyn. V'ad jannoo laueanyn assdaue.,Gloves. They made gloves from them.
DP_04,"Ta mee er chlashtyn eh. Cha nel- my ta shen kiart ny dyn, cha s'aym's, ghooinney, agh cheayll mee shen ansherbee.","I've heard that. I don't- if that's right or not, I don't know, man, but I heard it anyway."
DP_04,So v'ou goll magh shelg er yn twoaie wooar son yn chooid smoo.,"So you went out hunting in the north, mostly?"
DP_04,"Er yn twoaie wooar, she. Ayns Balley Laagh.","In the north, yeah. In Ballaugh."
DP_04,Va shen y boayl. Va daa ny three gowaltys as va kied ain dy shelg ayns shen.,That was the place. There were a few farms and we had permission to hunt there.
DP_04,"Agh v'eh slane- ayns ny laghyn shen v'eh slane noi'n leigh dy gholl magh [shelg] er yn oie, t'ou toiggal.","But it was completely- in those days it was completely against the law to go out [hunting] in the night, you know."
DP_04,"As va shin goll magh, as kuse dy cheayrtyn va ny meoiryn shee geiyrt orrin, ghooinney, agh cha row shin rieau caillt.","And we went out, and a few times the police were chasing us, man, but we were never lost."
DP_04,"Cha row shin rieau goit, gow my leshtal.","We were never arrested, sorry."
DP_04,Goit ec ny meoiryn shee.,Arrested by the police.
DP_04,"Oddagh oo fakin ad cheet, fakin yn soilsheenyn [sic] cheet tessin ny magheryn as va shin roie ersooyl.","You could see them coming, see the lights coming over the fields and we would run away."
DP_04,As va mee cliaghtey goll er ny braddanyn neesht.,And I used to go after the salmon too.
DP_04,"Jannoo ymmyd jeh clep as loob. Ooilley mygeayrt yn ellan, ny awinyn.","Using a hook and loop. All around the Island, the rivers."
DP_04,"Er lhimmey jeh yn awin ec Sulby, yn Awin Stondane, as ny daa hawinyn ayns Doolish.","Except for the river at Sulby. The Santon Burn, and the two rivers in Douglas."
DP_04,Va ram braddan ayn ayns ny laghyn. Ram jeu.,There were lots of salmon in those days. Lots of them.
DP_04,Ta mee er n'akin ad ec ny easyn ayns Cronkbourne as er y droghad Poyl Roish neesht.,I've seen them at the waterfalls in Cronkbourne and at Pulrose bridge too.
DP_04,Ta mee er n'akin keeadyn jeu goll seose ny- kys t'ou gra waterfall? Eas.,I've seen hundreds of them going up the- how do you say waterfall? Eas.
DP_04,Eas.,Eas.
DP_04,"Easyn. Shen eh. Ta mee er n'akin keeadyn jeu, ghooinney.","Waterfalls. That's it. I've seen hundreds of them, man."
DP_04,Cha nel yn laa t'ayn jiu.,Not now.
DP_04,Cha nel. Ta kuse jeu foast ayn agh cha nel monney.,No. There are still a few but not many.
DP_04,"Ta mee er clashtyn dy vel kuse jeu er yn awin Neb, as Sulby neesht, agh Doolish, cha nel mee shickyr.","I've heard that there are a few in the river Neb, and Sulby too, but Douglas, I'm not sure."
DP_04,"Ta ram stoo cheet seose yn awin woish, well, er lhiam's woish ny gowaltyssyn.","A lot of stuff comes down the river from, well, I think from the farms."
DP_04,"Woish ooilley ny kemmigyn t'ad jannoo ymmyd jeh, as t'ad er chur baaase da ny braddan beg.","From all the chemicals they use, and they've killed the young salmon."
DP_04,Cuin v'ou goll magh er yn vraddan shen? Feed blein er dy henney? Foddey na shen?,When were you going after salmon? Twenty years ago? Longer than that?
DP_04,Tra va mee my ghooinney aeg.,When I was a young man.
DP_04,"Shen just feed blein er dy henney, ghooinney.","That's just twenty years ago, man."
DP_04,Gura mie mooar ayd!,Thanks very much!
DP_05,As cre mychione goll er yn eeastagh? Row oo rieau goll er yn cheayn?,And what about fishing? Were you ever at sea?
DP_05,"Oh, va. Va mee cliaghtey goll er y cheayn.","Oh, yeah. I used to go to sea."
DP_05,"Cha row shin goll magh lesh lieenteenyn, just lesh slatt as rimlagh, t'ou toiggal.","We didn't go out with nets, just with a rod and line, you know."
DP_05,Va ooilley sorch dy eeast ain ry-gheddyn.,We'd get all sorts of fish.
DP_05,"Ayns y valley, Balley Cashtal, va callig ayn, as boddagh, as brick marrey, as eer skarrag.","In the town, Castletown, there were pollack, and cod, and mackerel, and even skate."
DP_05,"Cha nel ayns y vaaie Balley Cashtal ayns baaie, kys t'ou gra, Stondane.","Not in Castletown bay, in, how do you say, Santon."
DP_05,Faggys da Port Grenaugh. Noi Port Grenaugh ta boayl mie son geddyn skarrag.,Near Port Grenaugh. By Port Grenaugh is a good place for getting skate.
DP_05,As skeddan neesht.,And herring.
DP_05,"S'cooin lhiam, oie dy row, va mish as three caarjyn, va shin er baatey, as haink shin er breck marrey, as erskyn ny breck marrey va skeddan ayn, as cha dod oo goll trooid ny neesht jeu.","I remember, one night, me and three friends, we were on a boat, and we came upon some mackerel, and above the mackerel were herrings, and you couldn't go through the both of them."
DP_05,"Va keeadyn jeu cheet magh ass, as dooyrt mee da my chaarjyn, 'Scuirr, caarjyn. T'ou goll ass dty cheeal, ghooinney.'","Hundreds of them were coming out, and I said to my friends, 'Stop, mates. You're going mad, man.'"
DP_05,Va kishtagyn lhome lane dy skeddan as breck marrey ain.,We had boxes full of mackerel and herrings.
DP_05,"As va shin magh er y cheayn fud ny h-oie, as tra haink shin erash er y nah voghrey","And we were out on the sea all night, and when we came back the next morning"
DP_05,"va shin goll mygeayrt ny thieyn prowal geddyn rey rish ooilley yn eeast, ghooinney.","we went all around the houses trying to get rid of all the fish, man."
DP_05,"As ec y jerrey daag shin ad cheu mooie yn thie oast yn Phott Glue,","And in the end we left them outside The Glue Pot,"
DP_05,as va'n sleih cheet magh ass as v'ad geddyn meeryn dy phabyr as v'ad cur ad as v'ad prowal dy geddyn thie.,and people were coming out and getting a piece of paper and putting them in it and trying to get them home.
DP_05,V'ad lieh meshtit goll seose yn traid.,They were half drunk going down the street.
DP_05,Agh cha nel mee er ve er y cheayn rish daa ny three bleeantyn nish.,But I haven't been on the sea for several years now.
DP_05,Row baatey ayd?,Did you have a boat?
DP_05,Cha nel baatey aym's.,I don't have a boat.
DP_05,"Va baatey ec my charrey agh ta eshyn geddyn shenn nish as cha nel eh son goll magh feer vennick, t'ou toiggal.","My friend had a boat but he is getting old now and he doesn't go out very often, you know."
DP_05,As cha nel yn emshir er ve feer vie son daa ny three bleeantyn nish son goll magh. Laa ny ghaa.,And the weather hasn't been very good for going out for a few years now. A few days.
DP_05,As traa ta'n emshir mie cha nel yn tidey kiart.,And when the weather is good the tide isn't right.
DP_05,Agh ta ram obbyr ry-yannoo aym's mygeayrt y hie aynsherbee.,But I have a lot of work to do around the house anyway.
DP_05,Vel oo goll dys Doolish monney?,Do you go to Douglas much?
DP_05,Cha nel. Cha nel mee coontey monney jeh Doolish.,No. I don't think much of Douglas.
DP_05,Ta ooilley ny bloody riftanee beaghey ayns shen.,All the bloody scallies live there.
DP_05,Nagh vel ad cummal ayns Balley Cashtal? Smooinnee mee dy row.,Don't they live in Castletown? I thought they did.
DP_05,"Foddee dy row uss er ve geaishtagh rish breagyn, ghooinney.","Maybe you have been listening to lies, man."
DP_05,Foddee dy vel.,Maybe.
DP_05,Agh ta kuse dy riftanyn ayn agh cha nel cho monney as Doolish.,But there are a few scallies but not as many as Douglas.
DP_05,Gyn dooyt erbee.,Definitely.
DP_05,Ta ooilley druggaghyn as yn lheid ayns Doolish.,There's all drugs and the like in Douglas.
DP_05,Va boirey kuse dy vleeantyn er dy henney.,There was a problem a few years ago.
DP_05,"Va boirey ayn bentyn rish druggaghyn ayns Balley Cashtal, agh booise da Jee ta dy meoiryn shee er geddyn greim orroo","There was a problem with drugs in Castletown, but thank God, the police have arrested them"
DP_05,as ta bunnys ooilley eer ayns prysoon ny ersooyl veih yn Ellan.,and they're almost all either in prison or off the Island.
DP_05,Cha nel monney boirey ain bentyn rish yn lheid myr shen nish ansherbee.,There's not much of a problem with drugs and the like now anyway.
DP_05,As vel oo goll ersooyl monney er laghyn seyrey?,And do you go away on holiday much?
DP_05,"Oh, she. Foddee daa cheayrt 'sy vlein.","Oh, yeah. Maybe twice a year."
DP_05,"B'vie lhien goll- well, foddee gys kione shiaghtin ayns Sostyn.","We like to goâ€”well, maybe for a weekend in England."
DP_05,"S'mie my charrey goll mygeayrt ny shappyn, t'ou toiggal.","My friend likes to go around the shops, you know."
DP_05,As nagh mie lhiat?,And don't you like to?
DP_05,"T'eh kiart dy liooar son lieh laa foddee, agh lurg shen ta mee gra, 'Well, ersooyl lhiat er ny chappyn as beeym ayns thie oast ennagh.'","It's alright for half a day maybe, but after that I say, 'Well, go off to the shops and I'll be in a pub.'"
DP_05,Lieh yn phabyr as geddyn braghtan as pint. T'eh kiart dy liooar.,Reading the paper and having a sandwich and a pint. It's alright.
DP_05,"As eisht, s'mie lhien goll gys yn Idaal, gys y twoaie, er ny loghyn, t'ou toiggal.","And then, we like to go to Italy, to the north, to the lakes, you know."
DP_05,Ayns ny sleityn. Ta shinyn er ve gys bunnys ooilley ny loghyn nish.,In the mountains. We've been to almost all the lakes now.
DP_05,"Trasimeno, as Como, as Garda, as fer elley. Cha nel mee shickyr yn ennym er.","Trasimeno, and Como, and Garda, and another one. I'm not sure what it's called."
DP_05,"Cha nel eh cho cheh as yn jiass, t'ou toiggal.","It's not as hot as the south, you know."
DP_05,T'eh ro heh er my hon ayns y jiass.,It's too hot for me in the south.
DP_05,Ta mee er ve gys Naples as- ta ellan ayn ayns yn baaie shen enmyssit Capri?,I've been to Naples andâ€”there's an island in the bay there called Capri?
DP_05,"Oh, ta mee er ve gys Capri, as ta ellan elley ayn.","Oh, I've been to Capri, and there's another Island."
DP_05,T'eh jarroodit.,I've forgotten.
DP_05,"Va shin tannaghtyn ayns- oh, shee bannee mee, ta'n ennym ersooyl voym.","We were staying inâ€”oh, God bless me, I've forgotten the name."
DP_05,C'red ta'n ennym?,What's the name?
DP_05,"Cha nel eh feer foddey woish Pompei, as Herculaneum.","It's not very far from Pompeii, and Herculaneum."
DP_05,Cha row mee rieau ayn.,I've never been there.
DP_05,T'eh just mygeayrt y vaaie.,It's just around the bay.
DP_05,She boayl mooar v'eh. Mie nhione da dy chooilley sleih.,It was a big place. Everyone knows it.
DP_06,S'mie lhiat goll gys yn Idaal.,You like to go to Italy.
DP_06,"S'mie lhiam y voayl shen. S'mie lhiam yn sleih neesht. T'ad gra ayns Baarle, 'laid back.'","I like it there. I like the people too. They say in English, 'laid back.'"
DP_06,As s'mie lhiam yn bee ayns shen.,And I like the food there.
DP_06,"Oh, mie lhiat yn bee?","Oh, you like the food?"
DP_06,"Oh, s'yindyssagh. Foddee dy vel mee feer aaghoil. Foddym gee red ennagh, t'ou toiggal.","Oh, it's wonderful. Maybe I'm very relaxed. I will eat anything, you know."
DP_06,Ta mee toiggal.,I understand.
DP_06,As s'mie lhiam pasta.,And I like pasta.
DP_06,"Oh, mie lhiat?","Oh, you do?"
DP_06,As ooilley yn stoo- ooilley sorch dy awree t'ad cur er. As yn caashey neesht. S'yindyssagh eh.,And all the stuffâ€”all the types of sauce they put on it. And the cheese too. It's wonderful.
DP_06,Ta mee gaase accryssagh smooinaghtyn my-e-kione.,I'm getting hungry thinking about it.
DP_06,Scuirr nish! Mie dy liooar.,Stop now! OK.
DP_06,As yn feeyn neesht. S'feeyn yindyssagh ayns shen.,And the wine too. It's wonderful wine there.
DP_06,"T'ou feer sophisticated, ghooinney, uss. Gee bee Idaalagh, giu feeyn.","You're very sophisticated, man. Eating Italian food, drinking wine."
DP_06,"Cha jinnin gra shen, ghooinney, agh ta fys aym cre mie lhiam, ghooinney.","I wouldn't say that, man, but I know what I like, man."
DP_06,Ta mee toiggal.,I understand.
DP_06,Red ennagh. Jiarg ny bane. S'cummey.,Anything. Red or white. It doesn't matter.
DP_06,S'cummey. Cha nel mee son giu feeyn son yn chooid smoo.,It doesn't matter. I don't really drink wine usually.
DP_06,"Oh, s'mie lhiam eh. S'yindyssagh.","Oh, I like it. It's wonderful."
DP_06,Beggan feeyn bane but shen ooilley ansherbee.,A little white wine but that's it anyway.
DP_06,Cha nel mee coontey monney jeh'n lhune ayns shen. T'eh ooilley lane dy gas. Stoo agglagh.,I don't think much of the beer there. It's all full of gas. Awful stuff.
DP_06,T'eh gollrish lager as cha nel mee coontey monney jeh lager.,It's like lager and I don't like lager.
DP_06,Mish noadyr.,Me neither.
DP_06,"Ta mee slane son yn lhune, t'ou toiggal.","I'm all for the ale, you understand."
DP_06,Ta mee toiggal.,I understand.
DP_06,Vel oo goll dy nherin er chor erbee er laghyn seyrey?,Do you go to Ireland on holiday at all?
DP_06,"Well, va mee cliaghtey goll gys Nherin er yn oyr va mee poost rish ben veih Nherin.","Well, I used to go to Ireland because I was married to a woman from Ireland."
DP_06,"Veih yn twoaie, t'ou toiggal. Veih yn County Down.","From the north, you know. From County Down."
DP_06,"Ta mee er ve gys yn jiass un keayrt, er lhiam's.","I've been to the south once, I think."
DP_06,Shen ooilley. Hie shin gys Divlyn.,That's all. We went to Dublin.
DP_06,As va shin ayns shen son sorch dy kione shiaghtin liauyr.,And we were there for a sort of long weekend.
DP_06,As hie shin er turrys mygeayrt ny sleityn Wicklow er sorch dy varroose.,And we went on a tour around the Wicklow mountains on a sort of bus.
DP_06,Va shen ooilley.,That was all.
DP_06,Agh ta mee er ve mygeayrt yn twoaie kuse dy cheayrtyn.,But I've been around the north a few times.
DP_06,Va mee sooree- va mee cliaghtey goll gys shen bunnys daa ny three keayrtyn dagh vee.,I was courtingâ€”I used to go there almost two or three times a month.
DP_06,As cha row eh cho costallagh ayns ny laghyn shen.,And it wasn't as costly in those days.
DP_06,"Shen goll er y vaatey, foddee.","Going on the boat, probably."
DP_06,Er y vaatey as er yn etlan neesht.,On the boat and on the plane too.
DP_06,S'bastagh nagh vel ny baatyn goll feer vennick gys Nherin nish.,It's a shame the boats don't go very frequently to Ireland.
DP_06,"S'bastagh. Ta mee ayns cordail rish, ghooinney.","It's a shame. I agree, man."
DP_06,"Agh ayns ny laghyn shen va'n boirey, va'n 'Boirey' just goaill toshiaght, t'ou toiggal.","In those days the trouble, the 'Troubles' were just starting, you understand."
DP_06,Ta mee toiggal.,I understand.
DP_06,"Agh cha nel mee er ve gys shen son foddee feed, ny ny smoo na feed, blein, ghooinney.","But I haven't been there for probably twenty, or more than twenty, years, man."
DP_06,Agh s'mie lhiam Nalbin neesht.,But I like Scotland too.
DP_06,Ta Linda as mish er ve gys-turryssagh ayns gleashtan.,Linda and me have been touring in a car.
DP_06,"Hie mee gys shen marish Ritchie Radlagh, yn kied keayrt va mee ayns shen.","I went there with Ritchie Radcliffe, the first time I was there."
DP_06,"Dimmee shin woish Fleetwood, er lhiam's.","We went from Fleetwood, I think."
DP_06,Woish Fleetwood gys Ellan y Cheo.,From Fleetwood to the Isle of Skye.
DP_06,"As hie shin tessin y cheyllys er shenn baatey, veih Logh Alsh gys Eillean a Cheo, or Ellan Skianagh, t'ad gra.","And we went over the sound in an old boat, from Loch Alsh to the Isle of Mist, or the Isle of Skye, they call it."
DP_06,"Dy gheaistagh rish y Gallic, t'ou toiggal.","To listen to Gallic, you know."
DP_06,As cha row monney Gallic ry-clashtyn.,And there wasn't much Gallic to be heard.
DP_06,Va kuse dy leih. S'quaagh.,There were a few people. It's strange.
DP_06,"Tra va Linda as mish ayn, blein ny ghaa er dy henney,","When me and Linda were there, a few years ago,"
DP_06,"va shin tannaghtyn ayns boayl enmyssit Broadford, ayns thie aaght ayns shen.","we were staying in a place called Broadford, in a guest house there."
DP_06,"As va ben ayn, as dagh voghrey, choud's va shin geddyn nyn mrishey trostey,","And there was a woman there, and every morning, while we were having our breakfast,"
DP_06,v'ee geaishtagh rish yn claare gaelgagh er y radio.,she would listen to a Gallic programme on the radio.
DP_06,"As dooyrt me da Linda, 'Shegin d'ou briaght jeh'n ven vel ee toiggal yn Gaelg.'","And I said to Linda, 'I must ask that woman if she understands Gallic.'"
DP_06,"As ansherbee, vrie mee j'ee 'My leshtal, doodee. Vel oo toiggal yn Gaelg?'","And anyway, I asked her, 'Excuse me, gal. Do you understand Gallic?'"
DP_06,"As dooyrt ee, 'Oh, cha nel mee. Cha nel fockle erbee.' dooyrt ee.","And she said, 'Oh, no I don't. Not a word,' she said."
DP_06,"S'quaagh, er yn oyr v'ee geaishtagh rish dagh voghrey, as cha row ee son gra monney.","It's strange, because she was listening every morning, and she didn't say much."
DP_06,"As ren shin feddyn, choud's va shin goll mygeayrt yn ellan, va shin feddyn lheid myr shen, ghooinney.","And we found, as we were going around the Island, we found it like that, man."
DP_06,"V'ou goll stiagh 'sy thie oast as bee ad loayrt ass y Gallic, as tra cheayll shinyn loayrt ass y vaarle v'ad scuirr as brishey stiagh ayns Baarle.","You would go into a pub and they would be speaking in Gallic, and when they heard us speaking in English they would stop and break into English."
DP_06,"S'quaagh, nagh row?","Strange, wasn't it?"
DP_06,"As va mee smooinaghtyn, 'Foddee dy row shinyn myr shen keead bleeantyn er dy henney.'","And I was thinking, 'We were probably like that a hundred years ago.'"
DP_06,"Oh, gyn dooyt erbee. Skeeal cadjin.","Oh, no doubt. A common story."
DP_06,"Va shin, cha nel fockle aym ayns Gaelg, ashamed, foddee.","We were, I don't have the word in Manx, ashamed, perhaps."
DP_06,Nearey.,Nearey.
DP_06,"Nearey, aye. Goaill nearey. Foddee dy row shin goaill nearey jeh'n chengey ain, ghooinney.","Nearey. That's it. Ashamed. We were probably ashamed of our language, man."
DP_06,"S'bastagh, ghooinney.","It's a shame, man."
DP_06,Shen yn aght.,That's the way.
DP_06,"Agh tra va Ritchie as mish ayn, va kuse dy chaarjyn ec Ritchie, t'ou toiggal, as Gallic ocsyn neesht,","But when Ritchie and me were there, Ritchie had a few friends, you know, who spoke Gallic too,"
DP_06,"as va shin 'sy thie oast ayns Dunvegan as hiank shin nyn guaiyl caarjyn Ritchie,","and we were in the pub in Dunvegan, and we met Ritchie's friends,"
DP_06,"as va nene jeu gobbraghey cooyl y var, as va fer elley, v'eh just ny hassoo ec y var,","and one of them was working behind the bar, and another one, he was just standing at the bar,"
DP_06,"as tra haink Ritchie as mish stiagh dooyrt eh, 'Ta Ritchie woish Ellan Vannin.' as 'Quoi ta uss?'","and when Ritchie and me came in he said, 'It's Ritchie from the Isle of Man.' and 'Who are you?'"
DP_06,"As ansherbee, dooyrt mee, 'Ta mee enmyssit Derek- ta'n ennym orrym Derek.'","And anyway, I said, 'I'm called Derek. My name is Derek.'"
DP_06,"As ansherbee, 'Cre b'vie lhiat dy yough?'","And anyway, 'What would you like to drink?'"
DP_06,"As dooyrt Ritchie, 'Lager and lime, my saillt.'","And Ritchie said, 'Lager and lime, please.'"
DP_06,"As ren yn fer gra da'n fer cooyl y var, 'Lager as eayl.'","And the man said to the man behind the bar, 'Lager as eayl.'"
DP_06,"Eayl? Ta shen Lime, nagh vel?","Eayl? That's 'lime', isn't it?"
DP_06,Shen eh.,That's it.
DP_06,'Lager as eayl.' dooyrt eh.,"'Lager and lime,' he said."
DP_06,As va eshyn ginsh dooin- c'red va'n ennym urree? Hughie.,And he was telling usâ€”what was her name? Hughie.
DP_06,She eeasteyr v'eh.,He was a fisherman.
DP_06,As dooyrt Hughie dy row ad goaill nearey jeh'n chengey oc.,And Hughie said that they were ashamed of their language.
DP_06,"Hughie McKinnon, va shen yn ennym urree, yn ennym er, gow my leshtal.","Hughie McKinnon, that was her name, his name, sorry."
DP_06,Dooiney agglagh v'eh.,"An awful man, he was."
DP_06,V'eh gaccan yn slane laa mychione yn 'we free'.,He would complain the whole day about the 'we free.'
DP_06,Va'n agglish yn 'wee free'.,The church was the 'wee free.'
DP_06,Ta mee toiggal shen.,I understand that.
DP_06,"Dooyrt eh, 'T'ad buggeryn shen.' dooyrt eh.","He said, 'They're buggers, them,' he said."
DP_06,"'T'ad noi dy chooilley red. T'ad noi yn jough, t'ad noi yn cinema, t'ad noi eer garaghtee, ghooinney.'","'They are against everything. They're against drink, they're against the cinema, they're even against laughing, man.'"
DP_06,Shen eh.,That's it.
DP_06,Ta shin er ve turrys ooilley mygeayrt yn-,We have been all around theâ€”
DP_06,"Well, va Gallic dy liooar ec Richard, nagh row?","Well, Ritchie spoke a bit of Gallic, didn't he?"
DP_06,"Oh, va. Va Gallic echey.","Oh, yes. He spoke Gallic."
DP_06,As ec Davey Quillin neesht.,And Davey Quillin too.
DP_06,Ta eshyn lhome lane jeh.,He's full of it.
DP_06,"Agh, ta mee er phrowal eh, agh cha noddyms geddyn greim, ghooinney.","But, I've tried it, but I can't get a hold of it, man."
DP_06,Ta beggan ro ghoillee er my hon's.,It's a bit too difficult for me.
DP_06,T'eh ro ghoillee er my hon.,It's too difficult for me.
DP_06,"Ta'n Gaelg doillee dy liooar er my hon's, er lhiam's.","Manx is difficult enough for me, I think."
DP_06,"Tra t'ou prowal lhaih eh, t'eh jannoo...","When you try to read it, it makes..."
DP_06,"Ta, ta mee toiggal. Share lhiam Gaelg, gyn dooyt erbee.","Yeah, I understand. I prefer Manx, definitely."
DP_06,"Agh, s'cummey.","But, it doesn't matter."
DP_07,"Ta mee just clashtyn ny budgies, ghooinney.","I'm just hearing the budgies, man."
DP_07,Ta fer er y nah ghorrys aym's. Ta eshyn freayll canaareeyn.,There's a man next door. He keeps canaries.
DP_07,"As t'ad goll er feiy'n laa, ghooinney. T'ad twitteral feiy'n laa. S'yindyssagh t'ad.","And they go all day, man. They twitter all day. They're wonderful."
