Filename,Speaker,Manx,English
part six 'learning Manx'.wav,Dot Saunders,"Well, mysh jeih bleeaney er dy henney ren mee goaill toshiaght goaill arrane marish Caarjyn Cooidjagh, as ta Caarjyn Cooidjagh goaill arrane ayns Gaelg er y cooid smoo, agh cha ren mee toiggal fockle ny ghaa; cha row mee toiggal veg. So ta mee geearree- ren mee geearree gynsaghey Gaelg as hie mee dys coorse beg son un shiaghtin marish Adrian Cain ayns Balley Keeill Eoin, as ta shin- ren shin loayrt Gaelg dagh laa rish un shiaghtin, as ren mee gynsaghey ram stoo ayns y shiaghtin shen. As lurg shen hie mee dys brastyl Adrian ayns Balley Beg, as ta mee goll dys Balley Beg dagh shiaghtin foast son gynsaghey. As, neesht, ta mee goll dys brastyl Joan Cain ayns Balley Keeill Eoin dagh shiaghtin, as ny keayrtyn marish Adrian neesht ec y Thie Tashtee ayns Doolish Jeheiney. So ta mee goll dys ram brastyllyn agh ta mee cliaghtey ayns y thie-lhionney as marish caarjyn ooilley yn traa.","Well, about ten years ago I started singing with Caarjyn Cooidjagh, and Caarjyn Cooidjagh mostly sing in Manx, but I didn't understand a few words; I didn't understand anything. So I want- I wanted to learn Manx and I went on a small course for one week with Adrian Cain in St. Johns, and we are- we spoke Manx every day for a week, and I learned a lot of stuff in that week. And after that I went to Adrian's class in Ballabeg, and I still go to Ballabeg every week to learn. And, also, I go to Joan Cain's class in St. Johns every week, and sometimes with Adrian too at the Museum in Douglas on Friday. So I go to a lot of classes but I practice in the pub with my friends all the time."
part six 'learning Manx'.wav,Jane Martin,"Well, ta mee gynsaghey Gaelg foast. Agh chionnee mee Abbyr Shen liorish Brian Stowell ec nuy cheead jeig kiare feed as shey, er lhiam's, as phrow mee dy gynsaghey Gaelg my lomarcan agh t'eh ro ghoillee. As hie mee dys yn- dys vrastyl Joan Cain mysh shey bleeaney er dy henney, as ec y traa cheddin hie mee dys yn vrastyl Adrian Cain dy chliaghtey as cliaghtey yn Gaelg.","Well, I'm still learning Manx. But I bought Abbyr Shen by Brian Stowell in nineteen eighty six, I think, and I tried to learn Manx on my own but it is too difficult. And I went to the- to Joan Cain's class about six years ago, and at the same time I went to Adrian Cain's class to practice and practice Manx."
part six 'learning Manx'.wav,Maralyn Crellin,"Hie mee dys brastyl-oie ec Scoill Valley Kermeen. She Joan Cain va'n ben-ynsee ec y traa shen as v'ee feer vie. As er lhiam dy roie yn brastyl shen derrey yn Chaisht, as lurg shen chionnee Peddyr Karran yn thie ec y Vraaid, as va mee ayns shen rish tammylt, as hie mee dys daa vrastyl ayns shen marish Joan Cain as Derek Phillips as v'eh feer vie jannoo shen er yn oyr dy ren Joan ram grammeydys agh ren Derek smoo coloayrtys as va skeealyn yindyssagh echey, as v'eh feer vie. As eisht veih shen hie shin dys y thie ec Balley Keeill Eoin.","I went to a night class at Ballakermeen School. Joan Cain was the teacher at that time and she was very good. And I think that class ran until Easter, and after that Peter Karran bought the house at the Braaid, and I was there for a while, and I went to two classes there with Joan Cain and Derek Phillips and it was very good doing that because Joan did a lot of grammar but Derek did more conversation and he had wonderful stories, and he was very good. And then from there we went to the house in St Johns."
part six 'learning Manx'.wav,Ealee Sheard,"My vummig as jishag, v'ad- cha s'aym's cre'n fa agh dooyrt my ayr, ""Ta mee geearree ooilley ny paitçhyn aym dy loayrt Gaelg,"" so ny jees jeu, v'ad just loayrt Gaelg yn clane traa rhym, so shen yn aght va my voir gynsaghey yn Gaelg neesht. So va mee troggit lesh yn Gaelg as eisht ren mee goaill toshiaght dy gynsaghey Baarle tra hie mee dys y scoill, as voish m'warreeyn as shenn-ayraghyn as yn lhied agh, aye, son y chooid smoo, roish va mee mysh hoght bleeaney d'eash va mee just loayrt Gaelg y clane traa, as er lhiam's dy vel shen yn aght share dy gynsaghey.","My mum and dad, they were- I don't know why but my dad said, ""I want all my children to speak Manx,"" so both of them, they just spoke Manx the whole time to me, so that's how my mother learned Manx too. So I was raised with Manx and then I started to learn English when I went to school, and from my grandmothers and grandfathers and the like, aye, for the most part. before I was about eight years old I just spoke Manx the whole time, and I think that's the best way to learn."
part six 'learning Manx'.wav,Cathy Clucas,"Er lhiam's mysh shey bleeaney as feed, er lhiam's, ta mee goaill toshiaght. Ta sorçh dy sym aym roish shen agh cha row mee abyl dy- cha row brastyllyn, va ooilley ny brastyllyn ayns Doolish. Ec y traa shen cha row mee abyl dy gimman, cha row monney argid aym, so v'eh feer doillee dy geddyn dys Doolish, dy goll er y coorse, t'eh feer costyllagh, so, just, cha row eh taghyrt. So lurg tammylt va brastyl goaill toshiaght ayns Balley Beg as ren Phillie gynsaghey shen ec y toshiaght, but lurg tammylt va eshyn tarroogh ayns boayl elley as va Derek goaill toshiaght, va eshyn yn fer-ynsee aym. So v'eh just gobbraghey; va traa aym dy lhiah as geaishtagh, as goll dys oie Gaelgagh as stoo shen, so ta mee gynsaghey ram ayns mysh tree bleeaney, er lhiam's. Agh cha row monney traa aym nish dy gynsaghey ny smoo.","I think about twenty six years, I think, I started. I had a sort of interest before that but I wasn't able to- there weren't classes, all the classes were in Douglas. At that time I wasn't able to drive, I didn't have much money, so it was very difficult to get to Douglas, to go on the course, it's very expensive, so, just, it wasn't happening. So after a while a class started in Ballabeg and Phillie taught that to begin with, but after a while he was busy in another place and Derek started, he was my teacher. So it just worked; I had time to read and listen, and go to Manx nights and that stuff, so I learned a lot in about three years, I think. But I don't have much time now to learn more."
part six 'learning Manx'.wav,Phil Kelly,"Well, ec yn toshiaght voish- ghow mee toshiaght voish lioar enmyssit Skeealyn Aesop, as va coip jeh shen aym's. As va shen- tra va mee ersooyl ayns Sostyn va mee cur çheb er gynsaghey paart dy Ghaelg veih shen er yn oyr cha row fys aym dy row lioaryn elley ayn ec yn traa shen. As tra haink mee erash dys Mannin hie mee dys lessoonyn ec Lesley y Quirk as Lewis y Crellin ayns Purt ny hInshey, as lurg shen ayns coloayrtys ayns ny thieyn oast; sleih myr Doolish y Karagher, Richard y Radlagh.","Well, to begin with from- I started from a book called Aesop's Fables, and I had a copy of that. And that was- when I was away in England I tried to learn some Manx from that because I didn't know that there were other books at that time. And when I came back to the Isle of Man I went to Lesley Quirk and Lewis Crellin's lessons in Peel, and after that in conversation in the pubs; people like Douglas Faragher, Richard Radcliffe."
part six 'learning Manx'.wav,Rosemary Derbyshire,"Well, va bit beg dy Ghaelg ec my henn-ayr as ren mee gynsaghey paart dy Ghaelg voish, agh tra haink shin erash dys yn Ellan ayns nuy cheead jeig kiare feed as daa yeig ren mee goaill toshiaght jannoo brastyllyn marish Joan Cain ec Cashtal Rosien, as ren mee shen rish un vlein agh cha row- cha ren ny brastyllyn goll er 'sy nah vlein er y fa nagh row sleih dy liooar geearree jannoo eh, as er y fa shen hie mee dys brastyllyn ec Balley Beg, as tra ren mee yn Fainney Argid haink mee quaiyl Dick y Radlagh, as va mee cummal ayns Colby ec y traa shen, as va eshyn cummal ayns Colby, as dooyrt eh, ""My t'ou geearree çheet dys my hie fodmayd jannoo coloayrtys ayns Gaelg,"" as ren mee shen rish un vlein jeig, er lhiam, as v'eh yindyssagh er y fa dy row eh flaaoil ayns Gaelg, as dooinney feer anaasagh; ram skeeallyn echey. As ren mee geaishtagh, cha row mee loayrt monney, agh va mee geaishtagh, as va eshyn loayrt, as eisht, dagh brastyl, ren shin lhiah y Vible, as ren mee gynsaghey ram stoo voish Dick. Favourite place?","Well, my grandfather had a little bit of Manx and I learned some Manx from him, but when we came back to the Island in nineteen ninety two I started doing classes with Joan Cain at Castle Rushen, and I did that for a year but there wasn't- the class wasn't held the next year because not enough people wanted to do it, and because of that I went to classes in Ballabeg, and when I did the Silver Ring I met Dick Radcliffe, and I was living in Colby at that time, and he was living in Colby, and he said, ""If you want to come to my house we can make conversation in Manx,"" and I did that for eleven years, I think, and he was great because he was fluent in Manx, and a very interesting man; he had a lot of stories. And I listened, I didn't speak much, but I listened, and he spoke, and then, every class, we read the Bible, and I learned a lot of stuff from Dick."
part seven 'favourite places'.wav,Davy Quillin,"S'mie lhiam yn Jiass agh s'mie lhiam's Skylley Maghal neesht. Ta shen boayl yindyssagh, ta shen mie erskyn towse. My vees mee geddyn millioon punt er y chronchor er y hiaghtin shoh beeym kionnaghey thie ayns y Skylley Maghal. Ta shen boayl yindyssagh, lesh ny sleityn as ooilley ny gowaltyssyn feer vooar ta ayns . . .  As reayrtyn yindysagh ayns y voayl shen. Agh, ta mee er ghra shen, agh s'mie lhiam yn Jiass. S'mie lhiam Perwick, ta shen- s'mie lhiam's yn boayl shen, ta shen boayl yindyssagh. As Creneash, as y Cheyllys, t'ad ooilley yindyssagh.","I like the South but I like Maughold too. That's a wonderful place, that's really great. If I win a million pounds on the lottery this week I'll buy a house in Maughold. That's a wonderful place, with the mountains and all the really big farms that are . . . And there are wonderful views there. But, having said that, but I like the South. I like Perwick, that's- I like that place, it's a wonderful place. And Cregneash, and the Sound, they're all wonderful."
part seven 'favourite places'.wav,David Fisher,"Oh, boayl erbee - agh just çheu-mooie - Ellan Vannin. Yn Colloo. S'mie lhiam shen er y fa dy vel eh kiune, as t'eh aalin, as cha gleashtan erbee ayn, as cha nel- ooilley ny reddyn nagh mie lhiam, cha nel ad ayns shen. Cha nel agh conneeyn as geay, shen ooilley. Cre elley? Purt ny hInshey. Cha mie lhiam Laksaa. Veagh foddey s'aasey gra boayl nagh mie lhiam. Cha mie lhiam Doolish agh ta mee gobbragh ayns shoh, as cha mie lhiam Laksaa er y fa dy vel, ta rouyr dy quaillagyn accryssagh ayns shen, as ta cooinaght aym tra va mish cloie, tra va mish cloie son ny rinkeyderyn, va mee cloie yn feddan, as va mee cloie yn feddan mooar myr shoh, as va ny quaillagyn çheet ayns dty sooill, as yn stroin, as yn cleaysh, as t'eh ort, tra t'ad jannoo rinkey, t'eh ort cloie as cloie; cha nod oo scuirr er cor erbee. As va mee geeit dy bollagh. As shen y fa nagh mie lhiam Laksaa, agh boayl erbee er yn Ellan s'mie lhiam.","Oh anywhere - but just outside - [on the] Isle of Man. The Calf. I like that because it's calm, and it's beautiful, and there are no cars, and there are no- all the things I don't like, they're not there. There's only rabbits and wind, that's all. What else? Peel. I don't like Laxey. It would be far easier to say places I don't like. I don't like Douglas but I work here, and I don't like Laxey because there are, there are too many hungry midges there, and I remember when I was playing, when I was playing for the dancers, I was playing the whistle, and I was playing the flute like this, and the midges were coming in your eyes, and the nose, and the ears, and you have to, when they're dancing, you have to play and play; you can't stop at all. And I was completely eaten. And that's why I don't like Laxey, but anywhere on the Island I like."
part seven 'favourite places'.wav,Peddyr Cubberley,"Well, s'mie lhiam yn slane Ellan agh er yn oyr dy vel mee ass yn Twoaie ta my chree foast ayns y Twoaie, t'ou toiggal, as my lught-thie as caarjyn ayns y Twoaie foast, agh ta caarjyn ayns shoh 'sy Yiass. Agh share lhiam yn Twoaie, agh s'mie lhiam yn slane Ellan, ghooinney. T'ee boayl yindysagh, nagh vel ee?","Well, I like the whole Island but because I'm from the North my heart is still in the North, you know, and my family and friends still in the North, but there are friends here in the South. But I prefer the North, but I like the whole Island, fella. It's a wonderful place, isn't it?"
part seven 'favourite places'.wav,Claudia Koenig,"S'mie lhiam yn Jiass, dy jarroo; s'mie lhiam Purt le Moirrey, Fistard, Purt Çhiarn, s'mie lhiam yn Cheyllys, as yn Cholloo. As share lhiam ny buill kiune ayns Ellan; share lhiam ny Chasms, as Niarbyl, as Eary Cushlin, Lag ny Keeilley, as ny glionnyn, as Skylley Maghal. Cha nel mee goll dys Skylley Maghal dy mennick agh s'mie lhiam eh.","I like the South, definitely; I like Port St. Mary, Fistard, Port Erin, I like the Sound, and the Calf. And I prefer the quiet places on [the] Island; My favourite places are the Chasms, and Niarbyl, and Eary Cushlin, Lag ny Keeilley, and the glens, and Maughold. I don't go to Maughold often but I like it."
part seven 'favourite places'.wav,Dot Saunders,"S'mie lhiam kione my garey; ta'n reayrt aalin ayns my garey. S'mie lhiam buill kiune, s'mie lhiam ny crink, as yn traie, as s'mie lhiam yn Bunscoill Gaelgagh; er lhiam dy vel eh yn boayl yindysagh, erskyn towse. Yindyssagh erskyn towse.","I like the end of my garden; there's a beautiful views in my garden. I like calm places, I like the hills, and the beach, and I like the Bunscoill Ghaelgagh; I think it's a wonderful place, really. Really wonderful."
part seven 'favourite places'.wav,Maralyn Crellin,"Well, she'n boayl share 'sy theihll, nagh vel? Ta ram buill feer vie ayn. S'mie lhiam yn Jiass; s'mie lhiam Creneash, as yn Cheyllys, as yn Cholloo, agh cha nel mee er ve er y Cholloo rish foddee queig bleeaney nish, agh s'mie lhiam shen. Agh ta ram buill yindyssagh ayns shoh.","Well, it's the best place in the world, isn't it? There are lots of great places. I like the South; I like Cregneash, and the Sound, and the Calf, but I haven't been on the Calf for maybe five years now, and I like that. But there are lots of great places here."
part seven 'favourite places'.wav,Ealee Sheard,"S'mie lhiam ram boaylyn; Purt ny hInshey, s'mie lhiam shen. Ta ny kay-rio ayns shen feer vie, as s'mie lhiam just shooyl mygeayrt y Cashtal as goll dys y traie, as ta ram caarjyn aym ayns Purt ny hInshey neesht. As eisht ny lurg ooilley shen beeym goll dys y Thie-Bane as cloie kiaull as giu jough as y lhied. Shen foddee y fa yn boayl share aym. Ny, s'mie lhiam y Jiass neesht; Purt Çhiarn as Purt le Moirrey. S'mie lhiam ny sleih ayns shen, as ny thie-oastyn ayns shen neesht. Shen yindyssagh.","I like lots of places; Peel, I like that. The ice-cream there is very good, and I like just walking around the Castle and going to the beach, and I have lots of friends in Peel too. And then after that I'll go to the Whitehouse and play music and drink and the like. That's probably why it's my favourite place. Or, I like the South too; Port Erin and Port St. Mary. I like the people there, and the pubs there too. That's great."
part seven 'favourite places'.wav,Phil Gawne,"Yn boayl share. Creneash, s'liklee. Cheau mee, s'liklee- yeah, s'liklee dy cheau mee my traaghyn share ayns Creneash. V'eh braew yindyssagh. Va mee just er n'gheddyn poosit rish Annie, va ny paitçhyn ain ruggit as troggit ayns Creneash, as va shin ayn mysh kiare blein jeig, as va dagh blein ny blein yindyssagh ayns shen.","My favourite place. Cregneash, probably. I spent, probably- yeah, I probably spent my best times in Cregneash. It was wonderful. I had just got married to Annie, the kids were born and raised in Cregneash, and we were there for about fourteen years, and every year was a great year there."
part seven 'favourite places'.wav,Chris Lewin,"Well, ta fys ain ooilley ny re yn boayl share ayns Mannin Doolish, ard-valley Mannin! As ta dy chooilley nhee oddagh oo geearree ayns shoh. Foddee oo goll dys ny jallooyn, foddee oo goll shappal, foddee oo shooyl seose ec Kione Ghoolish, as foddee oo meeteil rish sleih. Boayl yindyssagh Doolish. Agh çheu-mooie jeh shen s'mie lhiam y çheer, s'mie lhiam Purt ny hInshey, s'mie lhiam goll seose Sniaul, ny Barrool, ny Cronk yn Irree Laa, as ynnydyn  myr shen, as s'laik lhiam yn Cheyllys, as heese ayns y Jiass. Ta ram buill ayns Mannin shinney lhiam; ta bunnys dy chooilley voayl ayns Mannin yindyssagh. Jamys O'Meara Well, I don't go to the North often so I can't talk about the North, but in the South I like the Chasms, Cregneash; I like the coast. I like the beach in Port Erin but that's all. It's a shame you have to go through the town to get to the beach in Port Erin. But I like Port St. Mary. I prefer to country to the towns, probably. Yeah, I like the country.","Well, we all know that the best place on the Isle of Man is Douglas, the Island's capital! And everything you could want is here. You can go to the pictures, you can go shopping, you can walk up at Douglas Head, and you can meet people. A great place, Douglas. But outside of that I like the country, I like Peel, I like going up Snaefell, or Barrule, or Cronk yn Irree Laa, and places like that, and I like the Sound, and down in the South. There are lots of places on the Isle of Man that I love; almost everywhere on the Island is great. Well, cha nel mee goll dys yn Twoaie dy mennick so cha noddym loayrt mysh yn Twoaie, agh er y Jiass s'mie lhiam ny Skauryn, Creneash; s'mie lhiam yn clyst. S'mie lhiam yn traie ayns Purt Ã‡hiarn agh shen ooilley. S'bastagh dy vel eh ort goll trooid yn valley dy roshtyn dys yn traie ayns Purt Ã‡hiarn. Agh s'mie lhiam Purt le Moirrey. Share lhiam yn çheer na ny baljyn, s'liklee. Yeah, s'mie lhiam yn çheer."
part eight 'work'.wav,Davy Quillin,"Well, ta mee ec y eeastagh. Ta mee er ve ec mooir son, lhig dooin gra, erskyn jeih as daeed bleeaney nish, ec mooir. Va mee ersooyl- well va yn chied startey v'aym marish Johnny Quane, ta shen ayr da Jack ta cummal nish ayns Straid Victoria ayns shen. Myr bee fys eu, ren yn thie-sollys er y Çhiggin Wooar goll er aile as va shinyn goll magh marish deiney va karraghey yn thie-sollys. As va shen my chied startey as eisht hie mee ersooyl gy mooir son jeih bleeaney. Va mee gobbraghey da'n Paggad Bree as ta mee er ve bleeantyn as bleeantyn ec y eeastagh as ta mee ec y eeastagh foast.","Well, I'm at the fishing. I've been at sea for, let's say, over fifty years now, at sea. I was away- well my first job was with Johnny Quane, that's the father of Jack who lives now on Victoria Street there. As you'll know, the lighthouse on Chicken Rock went on fire and we went out with other men who were repairing the lighthouse. And that was my first job and then I went away to sea for ten years. I worked for the Steam Packet and I've been fishing for years and years and I'm still fishing."
part eight 'work'.wav,Peddyr Hayhurst,"Well, ayns yn Ellan ta mee gobbragh da co-lught beg enmysit Central Software ayns Doolish. Ta shin screeu claareyn son ny bankyn mooarey so ta shen- ta mee gobbragh da Lloyds as Santander yn cooid smoo jeh my hraa, as ta mee screeu claareyn co-earroodagh son reaghey as freayll ny recortyssyn ny customeyryn ny bankyn shen, as dy reaghey yn sym ta ocsyn. Cha nel eh obbyr yindyssagh agh t'eh anaasagh dy liooar as ta co-obbree feer vie aym's ayns shen. Ec un keayrt ren mee prowal dy ve my fer-ynsee, gynsaghey Gaelg da sleih agh cha row yn Rheynn Ynsee arryltagh dy goaill yn risk shen so hie mee erash dys y vank as nish . . . beggan shenn dy çhyndaa. Neeym gobbragh da Central Software neayr's yn traa t'eh goll fo as eisht beeym shenn dy liooar dy gobbragh da B&Q er lhiam's.","Well, on the Island I work for a small company called Central Software in Douglas. We write programs for the big banks so that- I work for Lloyds and Santander most of my time, and I write computer programs to organise and manage the records of the customers of the banks, and to manage their interest. It's not great work but it's fairly interesting and I have very good colleagues there. At one time I tried to be a teacher, teaching Manx to people but the Department of Education wasn't willing to take that risk so I went back to the bank and now . . . a bit old to change. I'll work for Central Software until the time it goes under and I'm old enough to work for B&Q I think."
part eight 'work'.wav,Claudia Koenig,"Well, she ben-ynsee mish, as bleeantyn er dy henney ren mee gynsaghey Frangish as Germaanish ayns ny ard-scoillyn agh nish ta mee gynsaghey Gaelg da paitçhyn ayns ny bunscoillyn as ayns ard-scoill. Ec y traa t'ayn ta mee gynsaghey ec Scoill Phurt ny hInshey as Scoill Rosien, as ta mee gynsaghey ayns QE2 ayns Purt ny hInshey neesht.","Well, I'm a teacher, and years ago I taught French and German in the high schools but now I teach Manx to children in the primary schools and in high school. At the moment I teach at Peel School and Rushen School, and I teach at QE2 in Peel too."
part eight 'work'.wav,Julie Matthews,"She mish my ven-ynsee as ta mee gobbraghey ec y traa t'ayn ec Bunscoill Ghaelgagh. Ta mee my ven-ynsee mysh feed bleeantyn [na] ny smoo, as va mee gobbraghey ayns scoillyn elley roish shoh, agh ta mee gynsaghey paitçhyn eddyr kiare as nane-jeig choud's va mee my ven-ynsee. Cha row mee rieau gynsaghey ny smoo na shen.","I'm a teacher and I work at the moment at the Bunscoill Ghaelgagh. I've been a teacher for about twenty years or more, and I worked in other schools before this, but I teach kids between four and eleven while I was a teacher. I never taught more than that."
part eight 'work'.wav,Dot Saunders,"Well, she ben-ynsee mish. Cha nel mee gobbraghey dagh laa. Cha nel mee gobbraghey agh er supply ec y traa t'ayn. As ta mee gobbraghey ec Scoill Valley Quayle ayns Doolish ny keayrtyn, as ta mee gynsaghey Gaelg marish yn Skimmee Troailtagh Ghaelgagh ec Scoill Raad Vurray ayns Doolish. As ta obbyr elley aym; ta mee gobbraghey er yn dellal aym enmyssit Thie Daah, as ta'n startey aym dy cooney sleih- cooney clientyn dy jeeaghyn mie as gennaghtyn mie my-nyn-gione. As t'eh obbyr yindyssagh. Ta mee goaill soylley jeh.","Well, I'm a teacher. I don't work every day. I only work supply at the moment. And I work at Ballaquayle School in Douglas sometimes, and I teach Manx with the Manx Peripatetic Team at Murray's Road School in Douglas. And I have another job; I work on my business called House of Colour, and my job is to help people- help clients to look good and feel good about themselves. And it's wonderful work. I enjoy it."
part eight 'work'.wav,Jane Martin,"Well, ta mee my haaue nish, well, bunnys my haaue. Ta yn  thie elley son ny turryssee ain. Agh va thie-bee aym, thie-bee beg ayns un çhamyr ayns my hie. Va reamys son mysh feed phersoon ayns shen, as jeih persoonyn as feed çheu-mooie, as t'eh ram obbyr aym. Ren mee berreenyn, as sconnyn, as brishtagyn, as pieyn, as yn lhied.","Well, I'm retired now, well, almost retired. We have the other house for tourists. But I had a restaurant, a small restaurant in one room in my house. There was room for about twenty people in there and thirty people outisde, and it was a lot of work for me. I made cakes, and scones, and biscuits, and pies, and the like."
part eight 'work'.wav,Ealee Sheard,"Ta mee gobbraghey ayns offish just freayll rick er co-lughtyn as yn lhied agh cha nel mee toiggal monney jeh'n obbyr aym ec y traa t'ayn, agh ta mee gynsaghey, as t'eh çheet. Ta paart jeh'n obbyr feer- well, s'mie lhiam paart jeh'n obbyr. Ta mee jannoo stoo gollrish creck thieyn as y lhied, as s'mie lhiam jannoo stoo myr shen, agh ta ram stoo lesh earrooyn as maddaght, as cha mie lhiam shen. Cha nel mee feer vie lesh maddaght.","I work in an office just watching over companies and the like but I don't understand much of my work at the moment, but I'm learning, and it's coming. Some of the work is very- well, I like some of the work. I do a lot of stuff like selling houses and the like, and I like doing stuff like that, but there's a lot of stuff with numbers and maths, and I don't like that. I'm not very good with maths."
part eight 'work'.wav,Aalin Clague,"Ta mee gobbraghey ayns yn Vunscoill ayns Balley Keeill Eoin as ta brastyl jees aym, lesh paitçhyn eash shey as shiaght. Shegin dooin gynsaghey dagh sorçh dy chooish ooilley trooid Gaelg, as s'mie lhiam jannoo shen, as ta Balley Keeill Eoin boayl feer vie dy gynsaghey kyndagh rish ooilley yn stoo mie mygeayrt y voayl gollrish yn Arboretum as Garey ny Chloie as buill myr shen.","I work at the Bunscoill in St. Johns and I have class two, with children  aged six and seven. We have to teach every kind of subject through Manx, and I like doing that, and St Johns is a very good place to teach because of all the good stuff around the place like the Arboretum and Garey ny Cloie and places like that."
part nine ' radio and tv'.wav,Davy Quillin,"Well, ny keayrtyn ta shin, my vac as mee hene, geaishtagh rish yn radio ayns yn thie-obbragh ayns shen, tra ta shinyn karraghey nyn cullee, agh cha nel mee geaishtagh rish yn radio 'syn astyr. Ta mee jeeaghyn er y çhellveeish keayrt ny ghaa; s'mie lhiam yn bluckan-coshey, s'mie lhiam's Barcelona, agh cha nel mee goit er y çhellveeish. S'mie lhiam lhaih lioaryn as stoo myr shen, cha nel mee goit er y çhellveeish ansherbee.","Well, sometimes we, my son and myself, listen to the radio in the work shed there, when we're repairing our gear, but I don't listen to the radio in the evening. I watch the television sometimes; I like the football, I like Barcelona, but I'm not addicted to the television. I like reading books and things like that, I'm not addicted to the television anyway."
part nine ' radio and tv'.wav,Peddyr Hayhurst,"S'mie lhiam jeeaghyn er BBC Kiare as geaishtagh rish Radio Kiare voish y BBC. S'mie lhiam claareyn fod oo smooinaghtyn mychione; s'mie lhiam claareyn mychione shennaghys, as troggalyn, as yn çheer, as yn theihll; claareyn fod oo gynsaghey voish. Cha mie lhiam co-hirraghyn, cha mie lhiam claareyn mychione coagyrys ny garaghyn as yn lhied. S'mie lhiam geaishtagh as jeeaghyn er claareyn mychione y theihll, as er lhiam's dy vel yn claare share aym's, well, red erbee lesh Lucy Worsley er BBC Kiare, as cre mychione yn- the News Quiz er BBC Kiare on Radio Kiare. Shen yindyssagh. S'mie lhiam Jeremy Hardy, she dooinney kiart echey.","I like watching BBC Four and listening to Radio Four from the BBC. I like programmes you can think about; I like programmes about history, and buildings, and the country, and the world; programmes you can learn from.  I don't like competitions, I don't like programmes about cooking or gardens and the like. I like listening to and watching programmes about the world, and I think that my favourite programme is, well, anything with Lucy Worsley on BBC Four, and what about the- the News Quiz on BBC Four on Radio Four. That's great. I like Jeremy Hardy, he's a man who is right."
part nine ' radio and tv'.wav,Annie Kissack,"Ta mee geaishtagh rish y radio ny smoo na jeeaghyn er y çhellveeish ny laghyn shoh; ta mee gennaghtyn ro skee dy yeeaghyn er stoo ta gleashaghey mygeayrt, agh ta mee maynrey dy lhie ayns my lhiabbee as geaishtagh rish sleih loayrt, as kiaull. Ta mee cliaghtey geaishtagh rish Radio Vannin 'sy voghrey son lheih oor er raad dys scoill, as lurg shen, ny keayrtyn, Radio Kiare er yn oie tra ta mee coagyrey; Radio Tree son kiaull, ny keayrtyn, as stoo quaagh ta mee çheet er voish traa gy traa . . . mee just prowal dy geaishtagh rish stoo. Cha nel mee jeeaghyn er yn çhellveeish, myr dooyrt mee, feer vennick; ta mee jeeaghyn er fillym ny ghaa voish traa gy traa, agh cha nel mee jeeaghyn er wheesh as va mee keayrt dy row.","I listen to the radio more than I watch the television these days; I feel too tired to watch stuff moving about, but I am happy to lie in my bed and listen to people talking, and music. I usually listen to Manx Radio in the morning for half an hour on the way to school, and after than, sometimes, Radio Four at night when I'm cooking; Radio Three for music. sometimes, and strange stuff I find from time to time . . . I just try to listen to stuff. I don't watch the television, as I said, very often; I watch a film or two from time to time, but I don't watch as much as I once did."
part nine ' radio and tv'.wav,Peddyr Cubberley,"Well, booise da Jee, ayns Creneash ta çhelleveeish as Radio ry-gheddyn veih Nherin, ghooiney, as s'mie lhiam claareyn bentyn rish shennaghys, cultoor Celtiagh, cultoor Gaelgagh, as ta mee jeeaghyn er claareyn myr shen er TG Kiare, ta shen çhellveeish ny Gaelgey, t'eh çheet veih Nherin. Ta ram claareyn ass y Gaelg Nherin aynjee, as s'mie lhiam shen. As yn radio, ta mee geaishtagh rish RaidiÃ³ na Gaeltachta. S'mie lhiam geaishtagh roosyn, as ta mee prowal dy hoiggal dy chooilley red ta goll er, ghooinney, as ta mee jannoo my chooid share, so s'mie lhiam yn stoo Nherin. She.","Well, thank God, in Cregneash television from Ireland is available, fella, and I like programmes about history, Celtic culture, Gaelic culture, and I watch programmes like that on TG4, that's Gaelic television, it comes from Ireland. There are lots of programmes in Irish Gaelic on it, and I like that. And on the  radio, I listen to RaidiÃ³ na Gaeltachta. I like listening to them, and I try to understand everything that's going on, fella, and I do my best, so I like the stuff from Ireland. Yeah."
part nine ' radio and tv'.wav,Claudia Koenig,"Cha nel mee jeeaghyn er y çhellveeish dy mennick; cha nel traa dy liooar aym, reesht. Agh s'mie lhiam jeeaghyn er claareyn spoyrt; s'mie lhiam jeeaghyn er bluckan-coshey, s'mie lhiam jeeaghyn er spoyrt geuree, 'sy gheurey, as sheeal, as biathlon. S'mie lhiam claareyn mychione ny beiyn; ghow mee soylley jeh yn claare Planet Earth Live - va shen yindyssagh - as Frozen Planet, s'mie lhiam stoo gollrish shen. As er y radio, s'mie lhiam geaishtagh rish ny claareyn Gaelgagh gollrish Jamys Jeheiney, as Traa dy Liooar, as Moghrey Jedoonee, Shiaght Laa, as ny keayrtyn ta mee geaishtagh rish ny naightyn as Mandate er Radio Vannin.","I don't watch the television often; I don't have enough time, again. But I like watching sport programmes; I like watching football, I like watching winter sports, in the winter, and skiing, and biathlon. I like programmes about animals; I enjoyed the programme Planet Earth Live - that was great - and Frozen Planet, I like things like that. And on the radio, I like listening to the Manx programmes like Jamys Jeheiney, and Traa dy Liooar, and Moghrey Jedoonee, Shiaght Laa, and I sometimes listen to the news and Mandate on Manx Radio."
