Audio_ID,Speaker,Manx,English
Disk 4 Track 5,J. T. Kaighin,"What do you think? Vel shiu clashtyn shen main, clashtyn yn...yn...yn.. feallagh ain (fajeil?) er, foast.","Are you hearing that, we, hearing the…the…the…our people …….. on, still."
Disk 4 Track 5,J. Kneen,"Nee. Ta shin clashtyn eh just nish. Aw, t’eh mie son y cheet cooidjagh.","Yes. We are hearing it just now. Aw, it is good for [the] coming together."
Disk 4 Track 5,J. T. Kaighin,"T’eh ooilley mie, t’eh mie dy vel main bio, dy vel main bio, ta ram ersooyl, ta ram ersooyl.","It is all good, it is good that we are alive, that we are alive, there are many away, many away."
Disk 4 Track 5,J. Kneen,…..abyl dy loayrt.,…..able to speak.
Disk 4 Track 5,J. T. Kaighin,"Ta ram ersooyl foddey aeg na main, na, nyn, main...","There are many away [dead] younger than us, than us…"
Disk 4 Track 5,J. Kneen,Ta jeih blein neayrys main loayrt dooys.,There are ten years since we were speaking to me. [together]
Disk 4 Track 5,J. T. Kaighin,"Jeih bleeaney, since main partail roie.",Ten years since we parted before.
Disk 4 Track 5,J. Kneen,"Va, aw dy...",It was.
Disk 4 Track 5,J. T. Kaighin,"Aye, ta’n traa goll chionn, my ta, as foddey s’chionn tra t’eh gaase…","Aye, the time goes fast, well, as far faster when it grows….."
Disk 4 Track 5,J. Kneen,Ta’n traa cheet.,The time is coming.
Disk 4 Track 5,J. T. Kaighin,Tra t’ou gaase shinney ta’n traa goll er foddey chionn eddyr shiu.,When you are growing older the time is going far faster between you.
Disk 4 Track 5,J. Kneen,"Ta’n traa cheet dys yn …. loayrt, dy jannoo reddyn son dy cur… thieyn son dy jannoo gamman jeh.","The time is coming to the…speaking, to do things to put……..houses for to make a game of it"
Disk 4 Track 5,J. T. Kaighin,"Aw, aw, tra ta sleih loayrt Gailck nish, t’ad jannoo gamman jeh shen, t’ad jannoo gamman jeh.","Aw, aw, when people are speaking Manx now, they are making a game of that, they are making a game of it."
Disk 4 Track 5,J. Kneen,Jannoo gamman jeh.,Making a game of it.
Disk 4 Track 5,J. T. Kaighin,"Aw, gamman jeh Gailck t’ad jannoo nish, aw, gamman jeh Gailck t’ad jannoo nish....ta, what?","Aw, a game of Manx they are making now, aw, a game of Manx they are making now…yes,"
Disk 4 Track 5,J. Kneen,"…. dooinney ooilley t’ad bunnys... ooilley yn dooinney ta foast, t’ad son loayrt Gailck vie.","….every man they are nearly….. every man that still, they are for speaking good Manx."
Disk 4 Track 5,J. T. Kaighin,"Ta. Ta ram, ta ram jeu, ta ram jeu nish, cha nel ad as cha nel ad son loayrt Gailck","Yes. There are many of them, there are many of them now, and they are not for speaking Manx"
Disk 4 Track 5,J. T. Kaighin,son cha row ad dy bragh troggit lesh Gailck.,For they were never brought up with Manx.
Disk 4 Track 5,J. Kneen,"Cha row, cha row.","No, no."
Disk 4 Track 5,J. T. Kaighin,"Va nane, va nane ayns Skylley Jurby and then, cha s’ayms vel shiu toiggal ee or not?","There was one, there was one in Jurby Parish and then, I don’t know if you understand [remember] her or not?"
Disk 4 Track 5,J. T. Kaighin,"agh v’ee but, but but we’ve got cha row ee, cha row ee.. cha row ee lowal da Gailck edyr","but she was.. she was not, she was not, she was not allowing to Manx at all"
Disk 4 Track 5,J. T. Kaighin,agh v’ad geam. Cre’n shoh…,but they were calling. What’s this...
Disk 4 Track 5,J. Kneen,Cre’n fa nagh?,Why not?
Disk 4 Track 5,J. T. Kaighin,"Mary ‘whaaltagh’, Mary mooar y ‘whaaltagh’ we were calling her. Didn’t remember her","Mary ‘whaaltagh’, big Mary the ‘whaaltagh’"
Disk 4 Track 5,J. T. Kaighin,in Jurby did you? Mary mooar y ‘Vaarleagh’. She was English... Wasn’t there two brothers with her?,in Jurby did you? Mary mooar y ‘Vaarleagh’. She was English... Wasn’t there two brothers with her?
Disk 4 Track 5,J. Kneen,Mary mooar y Vaarelagh.,Big Mary the English
Disk 4 Track 5,J. T. Kaighin,"Aye, Mary mooar y Vaarleagh.... she wouldn’t, cha jean ee laccal loayrt Gailck, cha row ee lowal","Aye, big Mary the English (speaker)…she wouldn’t, she would not speak Manx, she was not allowing"
Disk 4 Track 5,J. T. Kaighin,"dy loayrt Gailck as va fer, va fer, yn, as v’ee cur lesh ad, v’ad, v’ee, ren, ren ad","to speak Manx and there was one, there was one, the, and she was bringing them, they were, she was, did, they did"
Disk 4 Track 5,J. T. Kaighin,"goll dys yn, Rhumsaa, as v’ad laccal dy ta(ggloo), to, to, to loayrt Baarleagh, as cha jinnagh ee","go to the, Ramsey, and they were wanting to talk, to, to, to, speak English and she would not"
Disk 4 Track 5,J. T. Kaighin,"loayrt Baarleagh, v’ee loayrt Gailck.","Speak English, she was speaking Manx."
Disk 4 Track 5,J. Kneen,"Oh, ren?","Oh, did (she)?"
Disk 4 Track 5,J. T. Kaighin,Cha row nane ayns y thie......ayns y.. whats the name of the coort-house?,There was not one in the house…..in the.. what’s the name of the court-house?
Disk 4 Track 5,J. Kneen,Thie Quaiyl.,Meeting house.
Disk 4 Track 5,J. T. Kaighin,Thie Quaiyl. Cha row nane ayn va abyl goaill yn red ayns Gailck,Court-house. There was not one in (who) was able to take the thing in Manx
Disk 4 Track 5,J. T. Kaighin,as …ren …. cha row ad lowal dy loayrt un red erbee dy Baarleagh,"and..did….. they were not allowing to speak one, anything in Manx but"
Disk 4 Track 5,J. T. Kaighin,"….v’ee goll dy loayrt Baarleagh, as v’ee jannoo as v’ee loayrt Gailck ooilley aynshen.","….she was going to speak English, and she was doing and she was speaking all Manx there."
Disk 4 Track 5,J. T. Kaighin,Cha row ad abyl dy ghoaill ee.,They were not able to take her.
Disk 4 Track 5,J. Kneen,"T’ad abyl jannoo eh nish, my ta.","They are able to do it now, however."
Disk 4 Track 5,J. T. Kaighin,"Oh, t’ad abyl jannoo eh nish, ta.. Oh, t’eh mie nish.","Oh, they are able to do it now, yes. Oh, it’s good now."
Disk 4 Track 5,J. Kneen,"Oh, ta ram ayns y Ghailck as cha nel sleih toiggal eh mo... neesht,","Oh, there’s a lot in the Manx, and people are not understanding it... too,"
Disk 4 Track 5,J. Kneen,"t’ad geddyn y Gailck as ta ram, ta reddyn ayn but t’ad abyl geddyn eh... Baarleagh,","they are getting the Manx and there are many, there are things in but they are able to get it... English,"
Disk 4 Track 5,J. Kneen,son dy chur dys y Ghailck tra ta scoilley mie oc nish.,for to put to the Manx when there is good schooling at them now.
Disk 4 Track 5,J. T. Kaighin,"Cha nel ad laccal goll dy keeill ny red erbee nish son t’ad , ... tra t’ad... y thie oc",They are not wanting to go to church or anything now for they are…when they are... the house at them
Disk 4 Track 5,J. T. Kaighin,"cha nel ad laccal goll dys keeill, ny red erbee nish.... son t’ad abyl, t’ad clashtyn ayns y thie oc hene.","they are not wanting to go to church, or anything now….for they are able, they are hearing in their own house"
Disk 4 Track 5,J. Kneen,"Ta saggyrt preacheil, wooinney.","The priest preaching, man."
Disk 4 Track 5,J. T. Kaighin,Saggyrt. Yes. Saggyrt,Priest. Yes. Priest.
Disk 4 Track 5,J. Kneen,Voish Sostyn as... thie oo-hene.,From England and... your own house.
Disk 4 Track 5,J. T. Kaighin,"Thie ad hene. T’ad abyl dy, t’ad abyl dy","Their own house. They are able, they are able to..."
Disk 4 Track 5,J. T. Kaighin,"Queig blein ta shiu beaghey ayn Ballalaagh…Queig bleeaney, ny vel oo jeih bleeaney ayn?","Five years you are living in Ballaugh… Five years, or are you ten years in?"
Disk 4 Track 5,J. Kneen,Nuy.,Nine.
Disk 4 Track 5,J. T. Kaighin,"Nuy, nee? Cha nel mee foddey.","Nine, is it? I am not far."
Disk 4 Track 5,J. Kneen,Va mee daa blein as lieh blein…,I was two years and half a year.
Disk 4 Track 5,J. T. Kaighin,"Ta main beaghey aynshoh jeih, shey bleeaney jeig as feed beaghey aynshoh , as va mee, va mee feed blein","We are living here, ten, thirty six years living here, and I was, I was twenty years"
Disk 4 Track 5,J. T. Kaighin,tra ren mee goll dys y boayl elley as … hoght bleeaney as feed ayns y boayl shen.,when I did go to the other place and…twenty eight years in that place.
Disk 4 Track 5,J. Kneen,"Oh, dy jarroo","Oh, indeed."
Disk 4 Track 5,J. T. Kaighin,"Ta. Hoght bleeaney as feed dys Ballerman, feed blein tra ren mee goll dy Ballerman. Shey (keead) bunnys,","Yes. Twenty eight years to Ballerman, twenty years when I did go to Ballerman. Six (hundred) nearly."
Disk 4 Track 5,J. T. Kaighin,shey -jeig as feed.,thirty six.
Disk 4 Track 5,J. Kneen,"Oh, ta’n traa goll shaghey, wooinney.","Oh, the time is going past, man."
Disk 4 Track 5,J. T. Kaighin,"Oh, ta’n traa goll, oh, ta’n traa goll, goll dy chionn. Chionn, ta’n traa goll.","Oh, the time is going, oh, the time is going, going fast. Fast, the time is going,"
Disk 4 Track 5,J. T. Kaighin,"Oh, goll er dy chionn, as ny shinney ta shiu geddyn, ny chionney t’eh goll.","Oh, going on fast, and the older you get, the faster it goes."
Disk 4 Track 5,J. Kneen,"Tra v’ou aeg, wooinney, v’ou booisal v’ou shenn dy liooar geddyn…","When you are young, man, you were thankful you were old enough to get….."
Disk 4 Track 5,J. T. Kaighin,"Raad ta mish ta… nish dy vel mee feed bleeaney aegey son shen va mee laccal nish,...........…..geddyn eh","Where I am, there is..now that I am twenty years younger for that (which) I am wanting now…getting it"
Disk 4 Track 5,J. T. Kaighin,"feed blein ny saa, son va mee g’eirinagh...","twenty years younger, for I was farming..."
Disk 4 Track 5,J. Kneen,"Oh, v’ou shenn nish.","Oh, you are old now."
Disk 4 Track 5,J. T. Kaighin,Shen yn traa va main abyl jannoo tra …va mee geddyn aeg.,That (was) the time we were able to do when….I was getting young.
Disk 4 Track 5,J. T. Kaighin,"She, shen... son g’obbragh y thalloo. Tra va main, tra va mee, va mish g’eirinagh , yn arroo, yn arroo nuy shillin’","Yes, that... for working on the land. When we were, when I was, I was farming, the corn, the corn (was) nine shillings"
Disk 4 Track 5,J. Kneen,Nuy skillin.,Nine shillings.
Disk 4 Track 5,J. T. Kaighin,"Nuy skillin y bolley, nuy skillin y bolley son y bolley dy plaggad, as praaseyn kiare skillin y bolley.","Nine shillings the boll, nine shillings the boll, for the boll of oats, and potatoes four shillings the boll."
Disk 4 Track 5,J. Kneen,Praaseyn?,Potatoes?
Disk 4 Track 5,J. T. Kaighin,"Praaseyn, as ta cooinaghtyn aym va’n praaseyn punt son bolley, eisht .. sleih, ram sleih creck ec y traa shen. as sleih,","Potatoes, and there is remembering at me the potatoes were a pound for a boll, then.. people, many people selling at that time,"
Disk 4 Track 5,J. T. Kaighin,"cha ren..., v’ad foast creck y lheid shen son kiare skillin y bolley. Ren eh goll sheese, sheese, sheese sheese dys y ooilley,","did not..., they were still selling that for four shillings the boll. It did go down, down, down, down the all,"
Disk 4 Track 5,J. T. Kaighin,"v’eh ooilley goll, ooilley goll, ooilley goll, nish, nish t’eh nish ta shiu abyl jannoo son t’eh yn un prios, she yn un, t’ad abyl,","it was all going, all going, all going, now, now, it is now (that) you are able to do for the one price it was one, one, they are able"
Disk 4 Track 5,J. T. Kaighin,t’eh freayll yn un prios. T’eh goll ny keayrtyn.,it is keeping the one price. It is going sometimes.
Disk 4 Track 5,J. Kneen,T’ad cur yn prios er.,They are putting the prices on it.
Disk 4 Track 5,J. T. Kaighin,"Ta, t’ad cur y prios er, cur y prios er, as nee shiu geddyn eh.","Yes, they are putting the price on it, putting the price on it, and you will get it."
Disk 4 Track 5,J. Kneen,Shen t’ad jannoo nish.,that (is what) they are doing now.
Disk 4 Track 5,J. T. Kaighin,"T’eh foddey share, nee?","It’s far better, isn’t it?"
Disk 4 Track 5,J. Kneen,Foddey share.,Far better.
Disk 4 Track 5,J. T. Kaighin,"Cha nel yn thalloo, cha nel yn thalloo veg s’deyrey nish na v’eh y traa shen.","The ground is not, the ground is not much dearer now than it was (at) that time."
Disk 4 Track 5,J. Kneen,Uh?,Uh?
Disk 4 Track 5,J. T. Kaighin,Cha nel yn thalloo veg s’deyrey nish na v’eh y traa shen.,The land is not much dearer now than it was (at) that time.
Disk 4 Track 5,J. Kneen,Cha nel.,Is not.
Disk 4 Track 5,J. T. Kaighin,"Main, tra ren main goll dys boayl, boayl, raad main goll dy, v’eh jeih skillin as feed son dy chooilley ....., yn boayl","We, when we were going to a place, place, where we were going to, it was thirty shillings for everything..., the place"
Disk 4 Track 5,J. T. Kaighin,va shin cheet,(where) we were coming
Disk 4 Track 5,J. T. Kaighin,"…as v’eh jeih skillin as feed .., va shen daeed punt as lieh, daeed punt as lieh ayn and cha nel eh keead punt nish.","..and it was thirty shillings.., that was forty pounds and a half, forty pounds and a half and it is not a hundred pounds now."
Disk 4 Track 5,J. Kneen,Cha nel?,Is (it) not?
Disk 4 Track 5,J. T. Kaighin,"Cha nel. As yn pri(os), as t’eh foddey share, priosyn, ..abyl geddyn fo(ddey) share priosyn as jannoo yn obbyr lesh lieh.","Is not. And the price, and it is far better, prices, …able to get much better prices and do the work with half."
Disk 4 Track 5,J. T. Kaighin,Cha row yn obbyr agh ..goll…. as geddyn eh voish argid y traa shen.,the work was only….going….and getting it from money that time.
Disk 4 Track 5,J. T. Kaighin,"Ta’n thalloo, ta’n thalloo, cha nel eh veg s’deyrey nish na v’eh traa shen. But, cha nel yn, cha nel yn thalloo geddyn beg share","The ground is, the ground is, it is not any dearer now than it was that time, but the [ground] is not, the ground is not any better"
Disk 4 Track 5,J. T. Kaighin,"edyr, and, an ta mee shickyr dy liooar jeh shen. Cha nel, cha nel cho wheesh goll er nish as v’eh cliaghtey ve. V’ad cliaghtey","at all and, an I am sure enough of that. There is not, there is not as much going on now and there used to be. They usually"
Disk 4 Track 5,J. T. Kaighin,"ve cur magh chray, gobbragh… Cur er y thalloo, cha nel ad cur veg er y thalloo nish as goaill ooilley jeh.","were putting out clay, working…Putting on the ground, they are putting nothing on the ground now and taking all off it."
Disk 4 Track 5,J. Kneen,Goaill ooilley jeh.,Taking all [out] of it.
Disk 4 Track 5,J. T. Kaighin,"Ooilley jeh, ooilley jeh, ooilley jeh. Creck ooilley, creck ooilley.","All off, all off, all off. Selling all, selling all."
Disk 4 Track 5,J. Kneen,Ta.,Yes.
Disk 4 Track 5,J. T. Kaighin,"Creck ooilley, geddyn yn argid, lhig eh goll.","Selling all, getting the money, letting it go."
Disk 4 Track 5,J. Kneen,"Aw, shen t’ad jannoo.","Aw, that is [what] they are doing."
Disk 4 Track 5,J. T. Kaighin,Shen t’ad jannoo nish.,That is [what] they are doing now.
Disk 4 Track 5,M. Braide,Vel oo chirrym? Vel oo laccal cappan dy hey?,Are you dry? Are you wanting a cup of tea?
Disk 4 Track 5,J. T. Kaighin,Mmm?,Mmm?
Disk 4 Track 5,M. Braide,Vel oo laccal cappan dy hey?,Are you wanting a cup of tea?
Disk 4 Track 5,J. T. Kaighin,"Aw, cha nel mee foddey eisht, nee?","Aw, I am not far then, is it?"
Disk 4 Track 5,M. Braide,T’ou kiart?,You are right?
Disk 4 Track 5,J. T. Kaighin,"Aw, cha nel mee foddey eisht. I think we.. we mi.. I think we’ll do now, will we?","Aw, I am not far then."
Disk 4 Track 5,M. Braide,"Gow shiu er, my oddys oo.","Take you on, if you can."
Disk 4 Track 5,J. T. Kaighin,Mmm?,Mmm?
Disk 4 Track 5,M. Braide,Gow shiu er . . .,Take you on…
Disk 4 Track 5,J. T. Kaighin,I think all that talk ought to do it.,I think all that talk ought to do it.
Disk 4 Track 5,J. Kneen,T'ou er jannoo vie,You have done well.
Disk 4 Track 5,J. T. Kaighin,"Ta main er jannoo braew, braew, ta main er jannoo braew. Ta main er jannoo braew considerin’ yn eash oc, yn eash ain.","We have done well, well, we have done well, We have done well considering their age, our age."
Disk 4 Track 5,J. Kneen,"Oh, yn eash. Yn eash ain.","Oh, the age. Our age."
Disk 4 Track 6,C. C. Craine,"Kiart, nish.","Right, now."
Disk 4 Track 6,J. Kneen,"Er, tra va mee goll gys keird, ghooinney, va mee... C’red v’eh gra? Kiare feed, er, kiare, kiare bleeaney jeig dy eash.","Er, when I was going to a trade, man, I was… What was he saying? Four twenties, er, four, fourteen years of age."
Disk 4 Track 6,C. C. Craine,Kiare blein jeig dy eash?,Fourteen years of age?
Disk 4 Track 6,J. Kneen,"Ta. Oh, ta mee ersooyl cam.","Yes. Oh, I am away crooked (wrong)."
Disk 4 Track 6,C. C. Craine,"Well, try again.",
Disk 4 Track 6,J. Kneen,Eisht va mee gobbyr ec y cheird aym son three blein son veg. Cha row mee geddyn lheing son eh.,Then I was working at the trade at me for three years for nothing. I was not getting a halfpenny for it.
Disk 4 Track 6,J. Kneen,Erreish va’n three blein’ eisht ren mee goaill keirdee er my hene as va mee gobbyr son tree feed as jeih ayns y cheirdee,"After the three years, then I did take a smithy for myself and I was working for sixty and ten in the smithy"
Disk 4 Track 6,J. Kneen,as va mee freayll tree guillyn g’yndyr…. da’n keird as cha row mee cur phing da ad.,"and I was keeping three boys learning…..to the trade, and I was not giving a penny to them."
Disk 4 Track 6,J. Kneen,"As eisht va mee crou cabbil son daa skillin ’s kiare pingyn son y kiare crouyn,","And then I was shoeing horses for two shillings and fourpence for the four shoes,"
Disk 4 Track 6,J. Kneen,as nish t’ad geddyn punt son jannoo yn obbyr shen.,and now they are getting a pound for doing it.
Disk 4 Track 6,C. C. Craine,Yn traa ghow oo toshiaght dy gobbraghey va jeih keirdeeyn as feed er yn twoaie.,The time you started to work there were thirty smithies in the north.
Disk 4 Track 6,J. Kneen,"Ah, ta mee ersooyl noght, cha jargym jannoo monney jeh.","Aw, I am away tonight, I cannot do much of it."
Disk 4 Track 6,C. C. Craine,"Oh, nish t’ou jannoo mie, ghooinney, nish t’ou jannoo mie. Insh dooin mychione ny queeylyn nish.","Oh, now you are doing well, man, now you are doing well. Tell us about the wheels now."
Disk 4 Track 6,C. C. Craine,Insh dooin mychione ny queeylyn.,Tell us about the wheels.
Disk 4 Track 6,J. Kneen,"Aw, well, va mee ga ... va mee gaaue, ghooinney, va mee boandalley ny queeylyn, queeyl. Agh nish cha nel queeyl laccalit","Aw, well, I was ... I was a smith, I was banding the wheels, wheel. But now there is no wheel wanted"
Disk 4 Track 6,J. Kneen,"dy chur boand er. Ooilley son boand er t’ad cur da nish... ta cur reddyn. Shen ooilley ersooyl , ah, cha s’aym.","to put a band on. All for a band on they give to it now... putting things. That’s all away, ah, I don’t know."
Disk 4 Track 6,C. C. Craine,Feed minnid gys hoght.,Twenty minutes to eight.
Disk 4 Track 6,J. Kneen,"T’eh orrym nish. Well, va mee aeg, ghooinney, va mee gobbyr er y thalloo as va kiare deiney gobbyr er y voayl","It’s on me now. Well, I was young, man, I was working on the land and there were four men working on the place"
Disk 4 Track 6,J. Kneen,"as ooilley yn argid va’n dooinney laccal eh, er Jesarn ta mee dy eeck eh da yn kiare deiney, v’eh un phunt queig.","and all the money the man was wanting it, on Saturday, I am to pay it to the four men, it was one pound five (shillings)"
Disk 4 Track 6,J. Kneen,v’eh laccal.,he was wanting.
Disk 4 Track 6,J. Kneen,"Shen ooilley... v’eh geddyn. As yn vee v’ad geddyn v’ee poddash ayns y voghree as praaseyn son y shia-,","That (is) all... he was getting. And the food they were getting, it was porridge in the morning and potatoes for the..."
Disk 4 Track 6,J. Kneen,"son y jinnair as, ayns yn oie v’ad geddyn poddash reesht as skeddan as oarn, er . . .","for the dinner and, in the night they were getting porridge again and herring and barley, on…."
Disk 4 Track 6,C. C. Craine,Arran oarn?,Barley bread?
Disk 4 Track 6,J. Kneen,Arran oarn son dy gee as shen ooilley v’ad geddyn son y laa. As v’ad gobbyr woish yn voghree gys yn oie.,Barley bread for to eat and that is all they were getting for the day. And they were working from the morning to the night.
Disk 4 Track 6,J. Kneen,"As yn reddyn v’ad gobbyr lesh va keeaght fuygh, as va shen ooilley bunnys ooilley yn reddyn","And the things they were working with, there was a wooden plough and that was all, nearly all the things they were working with."
Disk 4 Track 6,J. Kneen,V’ad jannoo ooilley yn gobbyr lesh yn tr . . .,They were doing all the work with the …
Disk 4 Track 6,C. C. Craine,Keeaght,Plough.
Disk 4 Track 6,J. Kneen,"Le’ yn traaue, le’ yn....","With the ploughing, with the…."
Disk 4 Track 6,C. C. Craine,Keeaght.,Plough.
Disk 4 Track 6,J. Kneen,"Le’ yn keeaght. Va’n keeaght jannoo dagh ooilley red. V’ee goll ayns yn praaseyn as ayns yn hunnipyn, as v’ee jannoo","With the plough. The plough was doing every thing. It was going in the potatoes and in the turnips, and it was doing"
Disk 4 Track 6,J. Kneen,as ooilley yn red elley v’ad goaill son dy ghobbyr v’ee yn grep v’ad gra da.,"and all the other thing(s) they were taking for to work, it was the grep (fork) they were saying to it."
Disk 4 Track 6,J. Kneen,……. as feeackleyn cur dooin. Shen ooilley v’er y boayl.,……. and teeth putting to us. That (is) all that was on the place.
Disk 5 Track 1,J. T. Kaighin,"Yn shenn ven, v’ee beaghey ayns Skylley Vreeshey as ren y saggyrt cheet lesh shilley","The old woman, she was living in Kirk Bride and the priest did come visiting her,"
Disk 5 Track 1,J. T. Kaighin,"urree, as va ee hene d’ee yn jinnair ec y voayrd as va’n muc d’ee yn jinnair",and she herself was eating the dinner at the table and the pig was eating the dinner
Disk 5 Track 1,J. T. Kaighin,"ass y, ass y phot er y, er y floor, floor, as ren yn saggyrt gra dys yn shenn ven,","out of, out of the pot, on the, on the, floor, floor, and the priest did say to the old woman"
Disk 5 Track 1,J. T. Kaighin,"“Cur y muc shen magh.” “Cha jean mee cur y muc magh, son ta’n muc,","“Put that pig out.” “I will not put the pig out, for the pig,"
Disk 5 Track 1,J. T. Kaighin,"prios, ta’n muc cur lesh argid hym as ta shiuish cur lesh yn argid voym.”...","price, the pig is bringing money to me and you are bringing the money from me”..."
Disk 5 Track 1,J. W. Radcliffe,Shen kiart. As c’red elley er... skeeal elley ayd mysh cheet stiagh ayns y theihll...,That (is) right. And what else on... another story at you about coming into the world...
Disk 5 Track 1,J. T. Kaighin,"As yn saggyrt, “Cur y muc shen magh.” “Cha jean, son ta’n muc cur lesh argid hym","And the priest, “Put that pig out.” “I will not, for the pig is bringing money to me"
Disk 5 Track 1,J. T. Kaighin,"as ta shiuish goaill yn argid magh, as ren as, mannagh jean shiu soie,","and you are taking the money out, and did and, unless you will sit,"
Disk 5 Track 1,J. T. Kaighin,"immee shiu magh eisht, immee shiu magh mannagh jean shiu soie.”","go (you) out then, go (you) out unless you will sit."
Disk 5 Track 1,J. W. Radcliffe,Yn skeeal shen mysh cheet stiagh ayns y theihll. Insh dooin shen.,That story about coming into the world. Tell us that.
Disk 5 Track 1,J. W. Radcliffe,"Jean oo ginsh dooin y skeeal mychione yn guilley beg,","Will you tell us the story about the little boy,"
Disk 5 Track 1,J. W. Radcliffe,c’red ren eh loayrt rish e yishag? Cre’n fa ren eh geddyn baase..,what did he say to his father? Why did he die.
Disk 5 Track 1,J. W. Radcliffe,Shen eh.,That (is) it.
Disk 5 Track 1,J. T. Kaighin,"Oh, well, there’s another story, it’s about the, Will I tell about the Manxman’s prayer?","Oh, well, there’s another story, it’s about the, Will I tell about the Manxman’s prayer?"
Disk 5 Track 1,J. W. Radcliffe,Yes.,Yes.
Disk 5 Track 1,J. T. Kaighin,What?,What?
Disk 5 Track 1,J. W. Radcliffe,She.,Yes.
Disk 5 Track 1,J. T. Kaighin,"Well, rooisht ren main cheet ayns y seihll, as rooisht ren main goll ass y seihll,","Well, naked did we come into the world, and naked did we go out of the world,"
Disk 5 Track 1,J. T. Kaighin,"as ren main cheet ayns y seihll as yn daa laue ain jeihit, as ren main goll ass y seihll","and we did come into the world and our two hands closed, and we did go out of the world"
Disk 5 Track 1,J. T. Kaighin,"as y daa laue ain foshlit,.... ooilley lhig ain, cha bee red erbee.... daag main as cur lesh red","and our two hands open.... all let to us, will not be anything.... we left and bring any thing"
Disk 5 Track 1,J. T. Kaighin,"erbee marin, marin, as ren e ben gra rish,.... hooar shiu suit, hooar shiu dty eaddagh,","with us, with us, and his wife did say to him....you got a suit, you got your clothing,"
Disk 5 Track 1,J. T. Kaighin,.... va shiu bee foast geddyn poosit rooisht.”,".... you were, will still be getting married naked.”"
Disk 5 Track 1,J. W. Radcliffe,"Cre mychione yn skeeal shen ta goll, “Cre’n oyr ren oo geddyn baase son ta palchey ayn.”","What about that story that goes, “Why did you die for there is plenty in?"
Disk 5 Track 1,J. T. Kaighin,"Oh, you baa. oh, as, as cur, son hooar shiu baase, jishig mooar,","and, and get, for you died, grandfather,"
Disk 5 Track 1,J. T. Kaighin,"son va palchey ayns y boayl shoh son dy bragh as dy bragh farraghtyn,","for there was plenty in this place for ever and ever lasting,"
Disk 5 Track 1,J. T. Kaighin,"as shiu bee, ber, bragh jeh son red erbee argid, ny bee, ny red erbee","and you will be, ever of anything money or will be, or anything"
Disk 5 Track 1,J. T. Kaighin,"son ta’n sleih geddyn baase son dy freayll, t’ad goaill aggle dy bee ad, dy liooar argid dy freayll eh.","for the people are dying for to keep, they are frightened that they will be, enough money to keep it."
Disk 5 Track 1,J. W. Radcliffe,Nod oo gra Padjer y Chiarn ayns Gailck?,Can you say the Lord’s Prayer in Manx?
Disk 5 Track 1,J. W. Radcliffe,Nod oo gra yn Padjer y Chiarn ayns Gailck?,Can you say the Lord’s Prayer in Manx?
Disk 5 Track 1,J. W. Radcliffe,"Vel skeeal erbee elley ayd mychione Gailck eirinagh, ny red ennagh myr shen?","Is there any other story at you about farming Manx, or something like that?"
Disk 5 Track 1,J. T. Kaighin,"Va dooinney beaghey ayns thie thooit as va muc long.., long..,","There was a man living in a thatched cottage and there was a pig..,"
Disk 5 Track 1,J. T. Kaighin,"va’n muc ayns y thie maree (marish) eh-hene, as va’n muc goaill jinnair ec yn un traa","the pig was in the house with himself, and the pig was taking dinner at the same time"
Disk 5 Track 1,J. T. Kaighin,"as va’n dooinney goaill jinnair, as v’eh freayll kirree ayns yn Ayrey","and the man was taking dinner, and he was keeping sheep in the Ayres"
Disk 5 Track 1,J. T. Kaighin,"as va daa booa echey as va ca, va cabbyl echey as daa,","and there were two sheep at him, there was a horse at him and two,"
Disk 5 Track 1,J. T. Kaighin,"yn daa dooinney daa cheet dy, dy fakin eh as v’ad gearey, v’ad gearey er,","the two men, two coming to, to see him and they were laughing, they were laughing at him,"
Disk 5 Track 1,J. T. Kaighin,"as ren eh gra, “My, my vel, my vel ta palchey ayd,” he said,","and he did say, “If, if there is, if there is plenty at you,” he said,"
Disk 5 Track 1,J. T. Kaighin,"“cha nel palchey,..... cha nel uihllin ayd ...”","“There is not plenty,.....there is not a farmyard at you…”"
Disk 5 Track 1,J. T. Kaighin,"There’s lots of, I’ve forgot lots of the Manx words.","There’s lots of, I’ve forgot lots of the Manx words."
Disk 5 Track 1,J. W. Radcliffe,"Insh dou c’red v’ou yannoo er y, er y valley tra v’ou dty eirinagh,","Tell me what you were doing on the, on the farm when you were a farmer,"
Disk 5 Track 1,J. T. Kaighin,geddyn seose ayns y voghrey as ooilley v’ou jannoo ayns yn un laa.,getting up in the morning and all you were doing in the one day
Disk 5 Track 1,J. W. Radcliffe,Ayns Gailck.,In Manx.
Disk 5 Track 1,J. T. Kaighin,"Eirin..., eirin..., t’ad gobbyr er yn eirinys, v’eh gobbragh shen v’ad girree ayns y moghree ec shey er y clag,","Farm..., farm..., they were working on the farming, it was working that they were getting up in the morning at six o’clock"
Disk 5 Track 1,J. T. Kaighin,"as v’ad geddyn yn, yn bee ayd ec shiaght as v’ad goll dy obbyr eisht shiaght er y chlag","and they were getting the, the food at you at seven and they were going to work then seven o’clock"
Disk 5 Track 1,J. T. Kaighin,"as obbragh dys munlaa as v’ad geddyn yn jinnair ayd, yn jinnair oc, as, well, va daa oor ayd","and work to midday and they were getting the dinner at you, the dinner at them, and, well, there were two hours at you,"
